"classical","dufay_collective","cancionero","al_alva_venid_bue_amigo","24","classical/dufay_collective/cancionero/24-al_alva_venid_bue_amigo.mp3","57378"
"classical","dufay_collective","cancionero","con_amores_mi_madre","3","classical/dufay_collective/cancionero/3-con_amores_mi_madre.mp3","57400"
"classical","dufay_collective","cancionero","dolce_amoroso_focho","18","classical/dufay_collective/cancionero/18-dolce_amoroso_focho.mp3","57393"
"classical","dufay_collective","cancionero","l_amor_dona_ch_io_te_porto","19","classical/dufay_collective/cancionero/19-l_amor_dona_ch_io_te_porto.mp3","57396"
"classical","dufay_collective","cancionero","la_spagna","5","classical/dufay_collective/cancionero/5-la_spagna.mp3","57380"
"classical","dufay_collective","cancionero","o_cuidado_mensagero","23","classical/dufay_collective/cancionero/23-o_cuidado_mensagero.mp3","57389"
"classical","dufay_collective","cancionero","propinan_de_melyor","1","classical/dufay_collective/cancionero/1-propinan_de_melyor.mp3","57401"
"classical","dufay_collective","cancionero","so_ell_enzina_enzina","28","classical/dufay_collective/cancionero/28-so_ell_enzina_enzina.mp3","57403"
"classical","dufay_collective","l_estampida","danea_amorosa_troto","10","classical/dufay_collective/a_l_estampida/10-danea_amorosa_troto.mp3","57374"
"classical","dufay_collective","l_estampida","estampie_real_la_septime","5","classical/dufay_collective/a_l_estampida/5-estampie_real_la_septime.mp3","57372"
"classical","dufay_collective","l_estampida","la_rotta","9","classical/dufay_collective/a_l_estampida/9-la_rotta.mp3","57367"
"classical","edward_martin","art_of_the_lute_in_renaissance","allemande_le_roy","21","classical/edward_martin/art_of_the_lute_in_renaissance/21-allemande_(le_roy).mp3","57732"
"classical","edward_martin","art_of_the_lute_in_renaissance","basse_dance_la_roque_attain","4","classical/edward_martin/art_of_the_lute_in_renaissance/4-basse_dance_la_roque_(attain.mp3","57734"
"classical","edward_martin","art_of_the_lute_in_renaissance","branle_poictou_attaignant","23","classical/edward_martin/art_of_the_lute_in_renaissance/23-branle_poictou_(attaignant).mp3","57706"
"classical","edward_martin","art_of_the_lute_in_renaissance","die_lustelycke_meg_phalese","7","classical/edward_martin/art_of_the_lute_in_renaissance/7-die_lustelycke_meg_(phalese).mp3","57725"
"classical","edward_martin","art_of_the_lute_in_renaissance","fowerth_branle_of_malte_l","36","classical/edward_martin/art_of_the_lute_in_renaissance/36-the_fowerth_branle_of_malte_(l.mp3","57730"
"classical","edward_martin","art_of_the_lute_in_renaissance","haulberroys_attaingnant","33","classical/edward_martin/art_of_the_lute_in_renaissance/33-haulberroys_(attaingnant).mp3","57700"
"classical","edward_martin","art_of_the_lute_in_renaissance","la_tirantine_le_roy","8","classical/edward_martin/art_of_the_lute_in_renaissance/8-la_tirantine_(le_roy).mp3","57704"
"classical","edward_martin","art_of_the_lute_in_renaissance","petite_fantasie_dessus_l_accor","27","classical/edward_martin/art_of_the_lute_in_renaissance/27-petite_fantasie_dessus_l_accor.mp3","57719"
"classical","edward_martin","art_of_the_lute_in_renaissance","quam_pulchra_es_mouton","26","classical/edward_martin/art_of_the_lute_in_renaissance/26-quam_pulchra_es_(mouton).mp3","57717"
"classical","edward_martin","baroque_lute_duets","duets_for_2_lutes_in_a_minor_a","5","classical/edward_martin/baroque_lute_duets/5-duets_for_2_lutes_in_a_minor_a.mp3","57756"
"classical","edward_martin","baroque_lute_duets","sonata_in_c_major_weiss_al","2","classical/edward_martin/baroque_lute_duets/2-sonata_in_c_major_(weiss)_-_al.mp3","57757"
"classical","edward_martin","baroque_lute_duets","suite_for_2_lutes_in_bb_baron","10","classical/edward_martin/baroque_lute_duets/10-suite_for_2_lutes_in_bb_(baron.mp3","57758"
"classical","edward_martin","luis_milan_el_maestro","fantasia_1","1","classical/edward_martin/luis_milan_-_el_maestro/1-fantasia_1.mp3","57740"
"classical","edward_martin","luis_milan_el_maestro","fantasia_2","2","classical/edward_martin/luis_milan_-_el_maestro/2-fantasia_2.mp3","57742"
"classical","edward_martin","luis_milan_el_maestro","fantasia_6","6","classical/edward_martin/luis_milan_-_el_maestro/6-fantasia_6.mp3","57746"
"classical","edward_martin","virtues_and_vices","ben_che_l_ciel","15","classical/edward_martin/virtues_and_vices/15-ben_che_l_ciel.mp3","57776"
"classical","edward_martin","virtues_and_vices","come_again_sweet_love_doth_now_invite_john_dowloand","1","classical/edward_martin/virtues_and_vices/1-come_again_sweet_love_doth_now_invite(john_dowloand).mp3","57762"
"classical","edward_martin","virtues_and_vices","enfin_la_beaute_que_j_adore_e","22","classical/edward_martin/virtues_and_vices/22-enfin_la_beaute_que_j_adore_(e.mp3","57781"
"classical","edward_martin","virtues_and_vices","in_darkness_let_me_dwell_john_dowland","3","classical/edward_martin/virtues_and_vices/3-in_darkness_let_me_dwell_(john_dowland).mp3","57764"
"classical","edward_martin","virtues_and_vices","ostinato_vo_seguire_trombocino","14","classical/edward_martin/virtues_and_vices/14-ostinato_vo_seguire_(trombocino).mp3","57769"
"classical","edward_martin","virtues_and_vices","tant_que_vivray_claudin_de_se","6","classical/edward_martin/virtues_and_vices/6-tant_que_vivray_(claudin_de_se.mp3","57779"
"classical","elizabeth_wolff","moments_musicaux","moritz_moszkowski_3_moments","9","classical/elizabeth_wolff/moments_musicaux/9-moritz_moszkowski_-_3_moments.mp3","57504"
"classical","elizabeth_wolff","moments_musicaux","moritz_moszkowski_4_moments","13","classical/elizabeth_wolff/moments_musicaux/13-moritz_moszkowski_-_4_moments.mp3","57512"
"classical","elizabeth_wolff","moments_musicaux","sergei_rachmaninoff_6_moment","4","classical/elizabeth_wolff/moments_musicaux/4-sergei_rachmaninoff_-_6_moment.mp3","57503"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_i","tamerlano_act_i_track_10","10","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_i/10-tamerlano_act_i_track_10.mp3","58334"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_i","tamerlano_act_i_track_14","14","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_i/14-tamerlano_act_i_track_14.mp3","58347"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_i","tamerlano_act_i_track_18","18","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_i/18-tamerlano_act_i_track_18.mp3","58349"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_i","tamerlano_act_i_track_21","21","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_i/21-tamerlano_act_i_track_21.mp3","58345"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_i","tamerlano_act_i_track_6","6","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_i/6-tamerlano_act_i_track_6.mp3","58332"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_ii","tamerlano_act_i_track_1","1","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/1-tamerlano_act_i_track_1.mp3","58295"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_ii","tamerlano_act_i_track_13","13","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/13-tamerlano_act_i_track_13.mp3","58298"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_ii","tamerlano_act_i_track_17","17","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/17-tamerlano_act_i_track_17.mp3","58306"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_ii","tamerlano_act_i_track_20","20","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/20-tamerlano_act_i_track_20.mp3","58307"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_ii","tamerlano_act_i_track_5","5","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/5-tamerlano_act_i_track_5.mp3","58315"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_ii","tamerlano_act_i_track_9","9","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/9-tamerlano_act_i_track_9.mp3","58310"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_ii","tamerlano_act_ii_track_12","12","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/12-tamerlano_act_ii_track_12.mp3","58322"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_ii","tamerlano_act_ii_track_16","16","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/16-tamerlano_act_ii_track_16.mp3","58290"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_ii","tamerlano_act_ii_track_2","2","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/2-tamerlano_act_ii_track_2.mp3","58293"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_ii","tamerlano_act_ii_track_23","23","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/23-tamerlano_act_ii_track_23.mp3","58303"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_ii","tamerlano_act_ii_track_6","6","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_ii/6-tamerlano_act_ii_track_6.mp3","58328"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_iii","tamerlano_act_iii_track_1","1","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/1-tamerlano_act_iii_track_1.mp3","58281"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_iii","tamerlano_act_iii_track_13","13","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/13-tamerlano_act_iii_track_13.mp3","58270"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_iii","tamerlano_act_iii_track_17","17","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/17-tamerlano_act_iii_track_17.mp3","58266"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_iii","tamerlano_act_iii_track_20","20","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/20-tamerlano_act_iii_track_20.mp3","58272"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_iii","tamerlano_act_iii_track_24","24","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/24-tamerlano_act_iii_track_24.mp3","58277"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_iii","tamerlano_act_iii_track_5","5","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/5-tamerlano_act_iii_track_5.mp3","58271"
"classical","english_concert_with_trevor_pinnock","handel_tamerlano_act_iii","tamerlano_act_iii_track_9","9","classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/9-tamerlano_act_iii_track_9.mp3","58285"
"classical","ensemble_sreteniye","ancient_church_singing_of_byzantine_georgia_and_rus","come_let_us_worship_strochnoi_chant","4","classical/ensemble_sreteniye/ancient_church_singing_of_byzantine_georgia_and_rus/4-come_let_us_worship_strochnoi_chant.mp3","57789"
"classical","ensemble_sreteniye","ancient_church_singing_of_byzantine_georgia_and_rus","o_my_soul_rise","15","classical/ensemble_sreteniye/ancient_church_singing_of_byzantine_georgia_and_rus/15-o_my_soul_rise!.mp3","57784"
"classical","ensemble_sreteniye","ancient_church_singing_of_byzantine_georgia_and_rus","thou_art_our_joy_znamenny_chant","6","classical/ensemble_sreteniye/ancient_church_singing_of_byzantine_georgia_and_rus/6-thou_art_our_joy_znamenny_chant.mp3","57791"
"classical","ensemble_sreteniye","don_t_cry_rachael","cherubic_hymn_georgian_chant","4","classical/ensemble_sreteniye/don_t_cry_rachael/4-cherubic_hymn_(georgian_chant).mp3","57800"
"classical","ensemble_sreteniye","don_t_cry_rachael","open_to_me_the_doors_of_repentance_byzantine_chant_bulgarian_tradition","6","classical/ensemble_sreteniye/don_t_cry_rachael/6-open_to_me_the_doors_of_repentance_(byzantine_chant_bulgarian_tradition).mp3","57802"
"classical","ensemble_sreteniye","don_t_cry_rachael","who_is_the_great_lord","9","classical/ensemble_sreteniye/don_t_cry_rachael/9-who_is_the_great_lord.mp3","57805"
"classical","gleusteen_and_ordronneau","grieg_dvorak_franck","antonin_dvorak_violin_sonatin","7","classical/gleusteen_and_ordronneau/grieg_-_dvorak_-_franck/7-antonin_dvorak_violin_sonatin.mp3","58246"
"classical","gleusteen_and_ordronneau","grieg_dvorak_franck","cesar_franck_sonata_for_violi","9","classical/gleusteen_and_ordronneau/grieg_-_dvorak_-_franck/9-cesar_franck_sonata_for_violi.mp3","58242"
"classical","gonzalo_x_ruiz","imported_from_italy","adagio_sonata_for_oboe_and_ba","14","classical/gonzalo_x_ruiz/imported_from_italy/14-adagio_sonata_for_oboe_and_ba.mp3","58361"
"classical","gonzalo_x_ruiz","imported_from_italy","allegro_sonata_for_oboe_and_b","13","classical/gonzalo_x_ruiz/imported_from_italy/13-allegro_sonata_for_oboe_and_b.mp3","58363"
"classical","gonzalo_x_ruiz","imported_from_italy","allegro_sonata_for_oboe_and_b","8","classical/gonzalo_x_ruiz/imported_from_italy/8-allegro_sonata_for_oboe_and_b.mp3","58352"
"classical","gonzalo_x_ruiz","imported_from_italy","allegro_k_239_two_sonatas","17","classical/gonzalo_x_ruiz/imported_from_italy/17-allegro_(k._239)_two_sonatas.mp3","58354"
"classical","gonzalo_x_ruiz","imported_from_italy","largo_sonata_for_oboe_and_bas","7","classical/gonzalo_x_ruiz/imported_from_italy/7-largo_sonata_for_oboe_and_bas.mp3","58368"
"classical","gonzalo_x_ruiz","imported_from_italy","non_tanto_adagio_sonata_for_o","20","classical/gonzalo_x_ruiz/imported_from_italy/20-non_tanto_adagio_sonata_for_o.mp3","58359"
"classical","hanneke_van_proosdij","harpsichord_suites_of_chambonn","suite_in_c_major_courante_ir","18","classical/hanneke_van_proosdij/harpsichord_suites_of_chambonn/18-suite_in_c_major_-_courante_ir.mp3","58111"
"classical","hanneke_van_proosdij","harpsichord_suites_of_chambonn","suite_in_d_minor_allemande_l","1","classical/hanneke_van_proosdij/harpsichord_suites_of_chambonn/1-suite_in_d_minor_-_allemande_l.mp3","58122"
"classical","hanneke_van_proosdij","harpsichord_suites_of_chambonn","suite_in_d_minor_sarabande","3","classical/hanneke_van_proosdij/harpsichord_suites_of_chambonn/3-suite_in_d_minor_-_sarabande.mp3","58115"
"classical","hanneke_van_proosdij","harpsichord_suites_of_chambonn","suite_in_f_major_chaconne","30","classical/hanneke_van_proosdij/harpsichord_suites_of_chambonn/30-suite_in_f_major_-_chaconne.mp3","58116"
"classical","hanneke_van_proosdij","harpsichord_suites_of_chambonn","suite_in_g_major_double_de_l","8","classical/hanneke_van_proosdij/harpsichord_suites_of_chambonn/8-suite_in_g_major_-_double_de_l.mp3","58136"
"classical","hanneke_van_proosdij","harpsichord_suites_of_chambonn","suite_in_g_major_pavanne_ent","7","classical/hanneke_van_proosdij/harpsichord_suites_of_chambonn/7-suite_in_g_major_-_pavanne_ent.mp3","58131"
"classical","hanneke_van_proosdij","harpsichord_suites_of_chambonn","suite_in_g_minor_courante","23","classical/hanneke_van_proosdij/harpsichord_suites_of_chambonn/23-suite_in_g_minor_-_courante.mp3","58128"
"classical","jacob_heringman","art_of_the_lute_player","ave_mario","29","classical/jacob_heringman/the_art_of_the_lute_player/29-ave_mario.mp3","57157"
"classical","jacob_heringman","art_of_the_lute_player","fantasia_del_quinto_tono","23","classical/jacob_heringman/the_art_of_the_lute_player/23-Fantasia_[del_quinto_tono].mp3","57158"
"classical","jacob_heringman","art_of_the_lute_player","fantasia_no_31","4","classical/jacob_heringman/the_art_of_the_lute_player/4-fantasia_(no._31).mp3","57137"
"classical","jacob_heringman","art_of_the_lute_player","galliard_responce","15","classical/jacob_heringman/the_art_of_the_lute_player/15-galliard_responce.mp3","57148"
"classical","jacob_heringman","art_of_the_lute_player","pavan","14","classical/jacob_heringman/the_art_of_the_lute_player/14-pavan.mp3","57147"
"classical","jacob_heringman","art_of_the_lute_player","polish_dance","19","classical/jacob_heringman/the_art_of_the_lute_player/19-polish_dance.mp3","57152"
"classical","jacob_heringman","art_of_the_lute_player","so_grand_e_la_peta","2","classical/jacob_heringman/the_art_of_the_lute_player/2-so_grand_e_la_peta.mp3","57135"
"classical","jacob_heringman","black_cow","bakfard_un_gay_berdier","3","classical/jacob_heringman/black_cow/3-bakfard_un_gay_berdier.mp3","57193"
"classical","jacob_heringman","black_cow","bakfark_fantasia","8","classical/jacob_heringman/black_cow/8-bakfark_fantasia.mp3","57198"
"classical","jacob_heringman","black_cow","bakfark_si_grand_e_la_pieta","4","classical/jacob_heringman/black_cow/4-bakfark_si_grand_e_la_pieta.mp3","57194"
"classical","jacob_heringman","black_cow","waissel_polish_dance","14","classical/jacob_heringman/black_cow/14-waissel_polish_dance.mp3","57209"
"classical","jacob_heringman","black_cow","waissel_polish_dance","20","classical/jacob_heringman/black_cow/20-waissel_polish_dance.mp3","57206"
"classical","jacob_heringman","black_cow","waissel_polish_dance","9","classical/jacob_heringman/black_cow/9-waissel_polish_dance.mp3","57199"
"classical","jacob_heringman","holburns_passion","fantasia_lute","18","classical/jacob_heringman/holburns_passion/18-fantasia_(lute).mp3","57114"
"classical","jacob_heringman","holburns_passion","galliard_cittern_with_a_bass","23","classical/jacob_heringman/holburns_passion/23-galliard_(cittern_with_a_bass).mp3","57107"
"classical","jacob_heringman","holburns_passion","galliard_the_fairy_rownde_lute","12","classical/jacob_heringman/holburns_passion/12-galliard_the_fairy-rownde_(lute).mp3","57120"
"classical","jacob_heringman","holburns_passion","horne_pype_cittern","10","classical/jacob_heringman/holburns_passion/10-a_horne_pype_(cittern).mp3","57132"
"classical","jacob_heringman","holburns_passion","pavan_lute","13","classical/jacob_heringman/holburns_passion/13-pavan_(lute).mp3","57112"
"classical","jacob_heringman","holburns_passion","queenes_galliard_cittern_with","21","classical/jacob_heringman/holburns_passion/21-queenes_galliard_(cittern_with.mp3","57127"
"classical","jacob_heringman","jane_pickeringe_s_lute_book","almaine_by_francis_cuttinge","4","classical/jacob_heringman/jane_pickeringe_s_lute_book/4-almaine_by_francis_cuttinge.mp3","57220"
"classical","jacob_heringman","jane_pickeringe_s_lute_book","country_dance","15","classical/jacob_heringman/jane_pickeringe_s_lute_book/15-a_country_dance.mp3","57224"
"classical","jacob_heringman","jane_pickeringe_s_lute_book","fantasia","28","classical/jacob_heringman/jane_pickeringe_s_lute_book/28-a_fantasia.mp3","57223"
"classical","jacob_heringman","jane_pickeringe_s_lute_book","horne_pipe","17","classical/jacob_heringman/jane_pickeringe_s_lute_book/17-horne-pipe.mp3","57229"
"classical","jacob_heringman","jane_pickeringe_s_lute_book","pauin_by_mr_daniell_bachler","26","classical/jacob_heringman/jane_pickeringe_s_lute_book/26-a_pauin_by_mr_daniell_bachler.mp3","57241"
"classical","jacob_heringman","jane_pickeringe_s_lute_book","sweet_robyne","30","classical/jacob_heringman/jane_pickeringe_s_lute_book/30-sweet_robyne.mp3","57234"
"classical","jacob_heringman","jane_pickeringe_s_lute_book","toye","2","classical/jacob_heringman/jane_pickeringe_s_lute_book/2-a_toye.mp3","57213"
"classical","jacob_heringman","jane_pickeringe_s_lute_book","toye_the_friar_and_the_nun","24","classical/jacob_heringman/jane_pickeringe_s_lute_book/24-a_toye_(the_friar_and_the_nun).mp3","57225"
"classical","jacob_heringman","josquin_des_prez_lute_settings","bakfark_faulte_d_argent","3","classical/jacob_heringman/josquin_des_prez_lute_settings/3-bakfark_faulte_d_argent.mp3","57244"
"classical","jacob_heringman","josquin_des_prez_lute_settings","da_ripa_part_ii_per_illud_ave","10","classical/jacob_heringman/josquin_des_prez_lute_settings/10-da_ripa_part_ii_per_illud_ave.mp3","57257"
"classical","jacob_heringman","josquin_des_prez_lute_settings","de_fuenllana_primero_kyrie","12","classical/jacob_heringman/josquin_des_prez_lute_settings/12-de_fuenllana_primero_kyrie.mp3","57258"
"classical","jacob_heringman","josquin_des_prez_lute_settings","gintzler_circumdederunt_me","17","classical/jacob_heringman/josquin_des_prez_lute_settings/17-gintzler_circumdederunt_me.mp3","57253"
"classical","jacob_heringman","josquin_des_prez_lute_settings","newsidler_adieu_mes_amours","18","classical/jacob_heringman/josquin_des_prez_lute_settings/18-newsidler_adieu_mes_amours.mp3","57261"
"classical","jacob_heringman","siena_lute_book","fantasia_17_fiorentino","11","classical/jacob_heringman/siena_lute_book/11-fantasia_17_(fiorentino).mp3","57163"
"classical","jacob_heringman","siena_lute_book","fantasia_33_dentice","12","classical/jacob_heringman/siena_lute_book/12-fantasia_33_(dentice).mp3","57178"
"classical","jacob_heringman","siena_lute_book","fantasia_79_anon","5","classical/jacob_heringman/siena_lute_book/5-fantasia_79_(anon).mp3","57176"
"classical","jacob_heringman","siena_lute_book","gagliarda_154_anon","24","classical/jacob_heringman/siena_lute_book/24-gagliarda_154_(anon).mp3","57184"
"classical","jacob_heringman","siena_lute_book","passemezo_del_giorgio_mlb9_anon","8","classical/jacob_heringman/siena_lute_book/8-passemezo_del_giorgio_mlb9_(anon).mp3","57165"
"classical","jacob_heringman","siena_lute_book","ricercar_ottavo_56_da_modena","15","classical/jacob_heringman/siena_lute_book/15-ricercar_ottavo_56_(da_modena).mp3","57170"
"classical","jacob_heringman","siena_lute_book","romanesco_anon_bl_ms_stow_389","28","classical/jacob_heringman/siena_lute_book/28-romanesco_(anon_bl_ms_stow_389).mp3","57182"
"classical","jacob_heringman_and_catherine","alonso_mudarra_songs_and_solos","clamabar_autem_mulier_cananea","25","classical/jacob_heringman_and_catherine/alonso_mudarra_songs_and_solos/25-clamabar_autem_mulier_cananea.mp3","57299"
"classical","jacob_heringman_and_catherine","alonso_mudarra_songs_and_solos","exurge_quare_obdormis_domine","16","classical/jacob_heringman_and_catherine/alonso_mudarra_songs_and_solos/16-exurge_quare_obdormis_domine.mp3","57293"
"classical","jacob_heringman_and_catherine","alonso_mudarra_songs_and_solos","fantasia_del_quarto_tono_4_co","18","classical/jacob_heringman_and_catherine/alonso_mudarra_songs_and_solos/18-fantasia_del_quarto_tono_(4_co.mp3","57292"
"classical","jacob_heringman_and_catherine","alonso_mudarra_songs_and_solos","fantasia_en_la_manera_de_ludov","13","classical/jacob_heringman_and_catherine/alonso_mudarra_songs_and_solos/13-fantasia_en_la_manera_de_ludov.mp3","57289"
"classical","jacob_heringman_and_catherine","alonso_mudarra_songs_and_solos","itene_a_l_ombra_degli_ameni_fa","26","classical/jacob_heringman_and_catherine/alonso_mudarra_songs_and_solos/26-itene_a_l_ombra_degli_ameni_fa.mp3","57316"
