filename,chroma_stft,chroma_stftV,rmse,rmseV,spectral_centroid,spectral_centroidV,spectral_bandwidth,spectral_bandwidthV,rolloff,rolloffV,zero_crossing_rate,zero_crossing_rateV,tempo,mfcc1,mfcc1V,mfcc2,mfcc2V,mfcc3,mfcc3V,mfcc4,mfcc4V,mfcc5,mfcc5V,mfcc6,mfcc6V,mfcc7,mfcc7V,mfcc8,mfcc8V,mfcc9,mfcc9V,mfcc10,mfcc10V,mfcc11,mfcc11V,mfcc12,mfcc12V,mfcc13,mfcc13V,mfcc14,mfcc14V,mfcc15,mfcc15V,mfcc16,mfcc16V,mfcc17,mfcc17V,mfcc18,mfcc18V,mfcc19,mfcc19V,mfcc20,mfcc20V,label
blues.00073.au,0.3418650359350965,0.2901083182962529,0.2597137689590454,0.07400526106357574,2094.919419623132,329.57664577515357,2158.3359628818557,204.94847034474049,4482.4478952508225,704.0270747606166,0.10056968665344428,0.03151751233882172,99.38401442307692,-30.094570665673576,33.43665331081502,103.73228924098373,14.29463895256,-19.75423989187378,13.601763652824012,56.40476966806847,13.176225040467436,-12.710989935056363,11.00927130848523,20.188002396957053,9.741004936068103,-17.34038086266391,9.498924065765282,16.292434555530903,8.073735546548727,-18.439599521757078,7.536816833989957,8.924175007112872,7.257338042223326,-11.648015922226715,7.316888334217665,11.213471951055654,6.280691807208029,-8.842511116606019,7.218946755192953,9.090302098660608,7.281388817505045,-3.5792518239047397,6.142123254639354,4.372714325183926,6.239790472254914,-2.8308068183855264,6.7281711789588385,4.7250888828549495,6.640750376029013,0.4850580164964266,7.184814199043535,1.4759547219581513,8.366779266164015,blues
blues.00022.au,0.3064508714632783,0.3130876624575686,0.11347541213035583,0.0607067309319973,1156.0704963820428,560.664618895428,1497.6681759683522,242.80639356760506,2170.053544649768,1154.0962710996982,0.05861340218653251,0.05355133885466522,99.38401442307692,-233.86077189794975,80.63351515169596,136.17023911175588,30.980893632380294,3.2894897462574204,34.097614697975466,48.931192700101434,19.609861631656408,8.699106029002893,17.444154608271774,13.954751765004522,12.893095477461257,5.359448746017438,10.28204356051268,0.3813340156583715,11.295900787226973,-13.490265024615615,12.291317693830072,16.871768529933618,9.083841671429246,5.145257765116671,10.705490935176783,-2.250577764896011,8.807743788293521,3.9591977874878403,8.125339645696778,5.322554727344164,9.125273989181025,0.8120284016422504,10.053762595384935,-1.10720160022563,8.9625171432132,-4.5565550946660975,8.87999343341564,-2.436489803480714,10.019047105191797,3.3169126118124637,10.92434964656692,-0.6084848944184779,11.974701306128539,blues
blues.00080.au,0.3681582377746702,0.29651413138337845,0.2424335777759552,0.08669673651456833,1827.148035708558,394.2564887643316,1898.717123611609,235.1215417436529,3743.6190295145607,877.4726502000458,0.09403873597136223,0.03470671976777877,117.45383522727273,-54.727689029261256,47.65683641816919,119.47319492305242,19.95439387071457,-34.8455825841848,15.722833794913647,37.5287927059516,13.630953624439773,-15.874042154885904,12.555632044898818,22.068439845970463,10.599226382333956,-14.655403888212719,14.443647879560631,18.519848685471437,9.745231110575602,-9.629923766378573,11.18794326442846,11.255999831896068,8.776208888957623,-11.723004940399852,8.723265383494702,11.535462282286957,7.474511566910101,-6.4212559466977375,8.540801803066662,1.7880872207259062,7.819741764921592,-5.874568805921984,6.849090473475076,0.3709387260737995,8.058512869860154,-9.066487747238204,6.975911096756312,-2.021231639876075,6.6959477229658235,-5.417519706892989,7.353997481990759,0.024243819592583555,7.012740705422629,blues
blues.00016.au,0.3043221961602934,0.3138265947778498,0.08146144449710846,0.05140963941812515,1455.0016722774672,390.3832924261161,1825.885414606391,341.84168992285106,3009.856799807711,1005.4271056724735,0.061350725014512386,0.03767737157691678,103.359375,-233.76361338134097,70.48263710238845,120.67351030891383,23.71605038029892,-3.1710848466699977,34.76289388599402,39.54099418344559,19.91013521873855,3.8574563846342658,16.842779518077325,18.84042910383502,12.497745935596056,-3.691825141970153,10.016739679250794,4.431853860141293,10.56270745782208,-14.978044422067619,10.074797468413735,17.567649954950095,10.106490614729054,1.8400663188082973,10.42408157527712,2.5373287811845375,8.146971515919416,-1.240454720005673,8.067658554675342,8.439245631473177,8.064690814901295,-0.21069165892191247,7.691233586831269,-3.9061195194767127,8.825062530403239,-4.478782904590024,9.076168616851641,-0.012436775405507553,9.240139165780418,1.2936136683652895,9.145131071052594,-2.0847963298902408,10.036183541539412,blues
blues.00047.au,0.33645438248493204,0.29346607308627237,0.11224512755870819,0.022956188768148422,2013.3824371007615,403.3093679278793,2310.305515615932,209.9234528530987,4849.49567576311,762.2617317280913,0.07534497145897832,0.02898383071360161,151.99908088235293,-149.95170135848417,33.26228928724809,93.62947981732712,13.960453919283994,6.343454383790062,13.133053233707388,71.51194573220688,9.870506742812385,-8.107514098898761,9.830990761254869,36.20725255381896,6.246475213171334,-9.77667448637202,7.172096859343347,17.639806283273902,8.125487160957658,-21.11580046380298,7.447616757685622,-0.1373071425547442,8.026676323090253,-22.199284275064926,6.391590995505958,5.430453035446158,5.921908248897375,-7.462271218341527,6.492013345600849,-4.335877370816619,6.38226880734155,-12.40164114461874,5.596240419500954,9.624599613984726,6.817224553960774,-5.014184843709932,6.181094655029331,-3.704145518421112,6.772556959578971,2.3425105218444426,7.321463018930223,4.161077270801144,6.600939171002555,blues
blues.00057.au,0.42428363068041525,0.2918467999210563,0.17592035233974457,0.059734974056482315,1886.683619275633,503.4849813650861,1913.2246226414609,351.4756252825704,3828.101851991825,1117.1412744752652,0.08992387045278638,0.03919053771719102,92.28515625,-92.74798143932041,55.95608095827047,115.33952720805895,22.85875145793327,-35.06427174203655,20.22099281839461,57.861556893152525,18.191972444371693,1.8450910748358804,17.36991960342697,26.616611425349937,12.35566879603901,-14.55245329262239,12.201573720516704,22.133254649676864,10.486355200273819,-8.209146077437246,8.48673657775633,11.015950961590718,10.190886724798371,-5.64360036305291,8.92821472413702,7.277173916674678,8.389003594158746,-10.205973402491473,7.524028916394349,1.3321753208536165,8.205853971979238,-4.105897395608673,8.321429365683798,0.9783024981228584,6.938664506235492,-6.553786837184747,5.977887130841971,-0.682512074169399,6.8003178006067015,-2.1268264949005484,6.899700592331008,-1.5182432349164712,7.07953193428409,blues
blues.00006.au,0.2913080018602458,0.30658744125103693,0.141795814037323,0.09382355958223343,1459.0784827344294,661.8856703299014,1388.9133116502333,430.2962269873268,2795.6164286232583,1273.8413758358222,0.07302790308146284,0.0436989109483751,123.046875,-190.1494699473497,98.24462202951196,130.29695102940653,43.97969504317102,-36.34413831086846,36.161954548988554,33.01305035920638,21.917268949658805,11.106935525152583,32.93151718939914,-0.6151583066479518,16.75944705620349,-20.86200953661647,12.33914017754862,0.2700911238491475,10.148165346962072,-6.489759729485375,11.44663207171509,-5.517093200605552,12.392672737841457,-7.840327991608348,9.354565649843353,-3.125678351676986,8.01525705354579,-6.593118171711411,8.897778282017253,-9.942267638901262,7.94730624986549,-6.537223946843333,9.297124256946406,-10.064754674700039,9.12665779643027,-10.912171231101217,7.54654463754005,-6.972478914911679,6.185580010705285,-3.4490333602413203,6.934013988105327,-6.495510607011715,8.368648670155592,blues
blues.00090.au,0.37768776740678095,0.3085754241505392,0.13189010322093964,0.04622701555490494,1613.315725226275,884.0424301641906,1972.202261498254,494.8357634268098,3470.4040149417087,1900.3897550325808,0.058235853449109906,0.051831560614346975,143.5546875,-177.49076092809312,67.07276454244375,115.3461033181817,37.22963970132769,9.969872542928892,26.130517433626714,54.05132860060142,17.917261851463046,7.616936075487586,18.186230747628752,28.31429864936017,13.458409836908938,-9.058337878526208,13.496890800653388,20.05525763244569,10.589337158585574,-15.045015835288197,12.277461286163513,6.224081804805212,10.364440771163462,-5.689818347405277,10.455390694123832,1.3842423611737793,11.613195177945517,-5.837235272272469,9.208806899900088,5.016451917105735,10.127579855029348,-0.748612350637362,8.604818549490439,5.065468044600359,8.561159209068737,-5.084879481839438,8.909996141250152,-2.7955000128737364,8.173781668140736,2.435524055968941,8.297760100659769,-5.375209218828232,8.023081762412815,blues
blues.00032.au,0.27631716304236953,0.31205536911968446,0.10123354941606522,0.06280041486024857,1309.4245640139252,869.8456777790929,1882.9193674570279,533.2279391128944,2764.099952532411,2165.6512062670186,0.03939318583107585,0.05621806192176271,123.046875,-288.8017131368415,72.91249011560514,105.89961685596417,28.81178146840863,18.791320298160805,20.84013115879627,23.688490498447045,18.528610110124667,5.705110927252023,19.55902135215781,25.549155928121678,12.819667483009455,-13.467205599740424,15.103805100834053,12.424733455503047,11.214783329023287,-11.943819071497668,14.028064711821347,1.5754990581090125,11.506615510624178,-15.636262712984184,11.260643798788935,-6.665246966000341,9.027201723517853,-11.718800419786465,10.105793109754337,-2.952338303090761,10.264573143825775,-7.380499910591453,9.074383845969678,-15.693589315451062,7.386683286786517,-10.958547670197557,7.837202745116627,-10.877396002372738,6.7242880821311575,-18.50418760966866,7.477844130448785,-19.110741495170064,8.680566408180454,blues
blues.00063.au,0.3302375482585754,0.29985982545894374,0.09632620960474014,0.0416431687772274,2839.4531193329985,537.6746681233725,2444.1440114924962,237.53527212157593,5711.257131476152,690.1918402791176,0.15435583155959753,0.05536551395836385,92.28515625,-129.08626899776286,45.14129248470587,72.1038894331613,20.629579652953545,-7.749275284283117,24.399254132526888,49.251971797151995,11.923974421917594,-32.71150679891886,10.39320291031164,21.597785915340076,8.852854760279454,-27.3633192445674,13.731121883689536,14.991898735924575,7.251726891849569,-10.247072123101958,11.025483391051273,12.424760462161283,7.212293617358896,-17.030218781576437,7.568367549543457,7.106393504820312,8.279375961550159,-18.009484795861937,8.143158751304739,2.9227168447914975,6.848003526520406,-14.47679418108436,8.352723061633402,4.054748021404957,7.535120191221004,-14.530605266658814,8.16895262429248,7.253354725261635,8.995367293734846,-8.201505232840816,9.026850492253692,-2.0060352070206924,8.768851255088459,blues
blues.00072.au,0.3069283150517413,0.28410600164855293,0.10391392558813095,0.021105583757162094,2595.538006098765,540.9495243161691,2519.2961185904487,244.57084205522747,5660.407438957285,740.5396157169521,0.12924562814434984,0.052906390250971186,103.359375,-118.66523125083432,27.52214673615598,87.60096010389152,17.498078754244553,6.563413945587344,15.750520852058935,45.09428660551174,9.336814367706255,-38.903450691105085,8.870638063109165,20.815968686524513,7.764783473731919,-26.852989638132254,6.840834991617978,13.79171034290522,7.599395861297273,-17.234160564741273,6.638915112785098,5.104991338055783,6.780234568029621,-15.70542154046101,6.46879042099185,3.9784131228505686,6.593710739401998,-27.542308504345485,6.424736749272944,3.050489122540581,6.523673098885504,-15.946973703072645,6.033181786242225,10.868559857889656,7.141282850563011,-12.646966404062638,5.783372549603125,2.8207477958042797,5.753371304328566,-13.337095195645734,5.91321612861863,-4.375538990222345,6.647733154975448,blues
blues.00023.au,0.28071429441879947,0.3019068508876507,0.10200155526399612,0.05972595512866974,1210.19791701055,363.0749777584529,1497.8228092446402,227.24976641642675,2522.1014158644543,781.2483646030274,0.052482675841718264,0.03298931566314875,95.703125,-227.26477699487546,64.42247662168171,137.76236998178268,22.515571211693832,-14.500459105622847,35.298560061131106,63.556876670047664,14.545757163585085,5.626699442478365,12.373891933065728,11.961589201260313,9.794332667005774,1.906221124691807,10.045815246578314,-1.880767555615825,9.376813991457905,-7.609112696011531,9.863806202519214,-2.4705947243566317,9.919122520773394,-2.8841454753956253,10.204729456266731,-9.43281471754703,9.379618727965012,-10.91691456688149,10.768078236978388,3.56943590953714,8.310875089107801,4.139583173845731,8.789618571156392,0.09294642164368762,6.7290278525449345,-2.972927882140468,8.175633658234396,-1.376939985920271,9.090081259738536,7.550498682714531,9.662313691700383,-3.0325184616475487,8.60559565235131,blues
blues.00081.au,0.38026021034148194,0.2841046858339298,0.24826228618621826,0.07347594201564789,2116.942959005158,308.3132918078184,1956.61105622332,212.1113365803517,4196.10796004257,661.4640371541605,0.12727247303115324,0.026971620181065997,103.359375,-26.929784696801033,67.80990225010464,107.33400763152126,20.88766787866963,-46.80999313926354,14.149853741205956,40.93263380897833,15.475910379001936,-21.463775815685374,8.557512949629702,24.81627494577181,7.425617125759002,-18.945571348278193,9.009925500400609,15.25345946194162,8.397540366146618,-15.050104081489566,7.8039823332962674,12.26282276274354,7.7101790881321195,-15.234049901082212,6.439642646718423,14.3366121677627,8.299937919057687,-13.82176876910632,6.582727663158235,7.562788734031475,6.613971133450227,-6.1813724929144716,8.05247375983131,0.33016500578135183,6.365767322161649,-6.829571234249954,6.9372760690407915,0.9659217436842501,6.609578182754513,-7.570824746827891,7.155343076876592,2.918986942852201,6.25891472201764,blues
blues.00017.au,0.3020962854145453,0.30556936365897275,0.09328154474496841,0.04638848826289177,1088.698166080979,481.4265531000125,1410.9479544080639,264.28841720586627,2134.41209350208,1040.2452328830339,0.04832397083010836,0.029080134268729036,161.4990234375,-245.75642816350836,72.07751212997042,140.48592759545662,28.295618429785016,-2.7647719436247025,28.221247925336762,60.43620732035535,18.98390321801773,18.937945569191246,15.342070637714743,9.833542166253809,9.987242727495694,3.563888694651469,10.891777401490996,0.5326863171367792,9.651426555649596,-16.372239592363346,11.360833593220033,6.630079272025859,10.261468441263906,7.268407750942874,9.837132854221807,-4.008892640768964,8.449989765159383,1.6082538304226228,8.54242094212412,5.899378513477906,8.87251351949538,-3.0227851642976966,7.485510582216972,-4.772990341136799,7.644795752183846,-3.025786801070868,8.107331995639314,-1.993939019035013,8.066190530927328,-0.055458802810765415,7.930402893242194,-3.9753497543728575,8.046634897888504,blues
blues.00046.au,0.38785121227293007,0.30847600989632895,0.10258235037326813,0.03076782263815403,1912.506881317723,575.7443997814975,2361.474653231124,304.2661118485583,4776.86278163095,1135.1595295163713,0.05842595056114551,0.030114251431500618,123.046875,-182.638290837734,47.63978298924883,90.67679749092407,21.241731549915315,14.119084882814066,16.35100492081758,67.54982641242854,13.178223376853493,2.6932138165215393,10.837230055027922,38.430528566046995,8.111896167227881,-8.410898355050222,12.13694955412397,24.12744625680702,8.50568162978884,-13.781990671217471,7.736606001397507,4.835996282733278,7.663641178368087,-16.682030861965963,6.667161559710228,5.8117084757782065,6.524938274168149,-5.1495334297204876,7.0390563682766425,0.1929843646671273,5.994604054562694,-14.480762258928154,6.340894547783197,6.862883769947925,5.52210597346121,-4.442362143165911,6.3395480162833975,-2.9868888702353424,5.117017235585351,-4.816248176231087,5.975510244657622,5.400324815259467,6.8607375156245025,blues
blues.00056.au,0.391058604890863,0.29966357294557444,0.13772834837436676,0.057079385966062546,1811.0760835832946,589.0931645143434,2052.3325634591984,346.44092462395,3927.8095824061534,1231.2093332776094,0.07547951335139319,0.041213635699253966,161.4990234375,-145.43456756366888,68.02856152574398,102.82902343171612,23.062685335617118,-12.517677046878706,18.864207062186825,56.993472479205856,16.7042425988442,2.2713473143903524,16.1836188835187,26.591401689632708,13.841472548598844,-4.27480326524923,13.819905509384146,17.338809375939622,10.381418573900365,-7.985592904458899,8.981668687086428,15.235426849475722,9.0802290312125,-6.934599487150008,6.950121186490372,7.457217935902641,10.203329810567094,-10.470444040371126,7.051595590537713,-2.3604833961435436,9.616649977981167,-6.783623499969429,8.85701996070668,2.6711340861840176,6.823623024754488,-4.760879374649032,8.584421172607843,-0.9490048507057921,7.9359795132673785,0.024832052653457986,9.544466703304513,-2.005314621169764,7.299913911576458,blues
blues.00007.au,0.30792101611863837,0.30479808541782827,0.13178548216819763,0.07438913732767105,1451.754146660042,670.7500193180866,1577.3699166309198,410.2964379781632,2955.348796076819,1276.7365487131187,0.06143500266060371,0.043011742599829005,92.28515625,-179.39544684232592,81.09185325697771,136.4592443182947,38.47554580644417,-26.656358930559175,24.328408589386225,39.98802679164439,18.782553839128376,5.289679318941769,25.504543332852982,10.924426906374084,11.678026645059393,-20.561889109447083,12.800034870511698,8.513764278793534,12.305102667801897,-11.356908197621307,13.118194565783492,-3.4690774237080935,13.354700432999492,-8.414554364140676,12.148708053116465,-6.954826968424708,9.151857073981114,-3.544535424055757,9.661952198049432,-8.051242199794862,7.576798671052127,-8.959536715733197,9.071356605639082,-8.424337147616763,8.39936479731587,-10.558884909220222,7.210455112777017,-10.788158953621572,7.777361895719085,-4.693748520349892,8.099044056307843,-8.638613351936613,7.506549656271347,blues
blues.00091.au,0.4219218792692933,0.3044331424644658,0.09940469264984131,0.0358310341835022,991.1644174915211,645.1104154362888,1396.5236857961997,512.4090997318511,1943.1215835429566,1509.703407133078,0.03605269204721362,0.025550895040477653,123.046875,-236.36098848313782,88.12851074180897,161.69741593882927,33.30078062681475,-1.135944007407365,24.686207960608158,27.27111808075621,10.810133108787246,9.595981745459653,18.241383436890068,20.604885046091432,9.50346456147638,0.2419013778218248,8.973334282903028,13.790566466917326,10.202243940604749,-0.49592715079696786,9.497786091815998,10.182138127862263,9.084568458965041,-4.452853650920807,9.254057335018347,5.509446463369779,7.578858986627229,-3.7133260227914486,7.578594721785316,-0.8954964198426694,6.61090821035497,-4.900800964227283,8.39065107058058,-2.8668248011791193,6.84420419014399,-3.761341711285784,6.0173603363106345,-3.3457080459233324,6.771305635033482,-2.4103498670810515,6.760599871681308,-3.78014472668583,6.345990807794075,blues
blues.00033.au,0.26066874230918424,0.3078948144994349,0.13316480815410614,0.04745230823755264,1430.5820034726323,837.4820440549674,2075.602343498586,524.8054527378663,3246.730367465654,2360.340100399007,0.04196988982681889,0.0379496553493765,151.99908088235293,-239.0109148554919,56.74823579235894,108.66921779727488,28.667614719382783,34.14935028999654,16.709985587904725,30.24279361037445,17.380364305142574,-0.47099684214724863,15.391150007115048,27.29651601458072,11.85603761061581,-21.38908541458174,16.91908535052776,14.155846851787649,11.811808368816571,-24.505631255310373,10.8410697000961,-1.8768195540234727,13.395340357716073,-28.052264818618944,11.27755469430569,-11.258263386628549,9.360934984886972,-16.4841010874191,9.497765707247469,-7.636356814881111,8.891160291936053,-12.79629066986283,7.961431934567698,-15.352031148833754,9.064702633602677,-13.73228239837771,11.874810396317457,-7.400161033381777,8.300913117794535,-10.083954356992576,8.397726221933901,-13.28513958948002,9.370332941991258,blues
