filename,mfcc0,mfcc0_v,mfcc0_diff,mfcc0_diff_v,mfcc1,mfcc1_v,mfcc1_diff,mfcc1_diff_v,mfcc2,mfcc2_v,mfcc2_diff,mfcc2_diff_v,mfcc3,mfcc3_v,mfcc3_diff,mfcc3_diff_v,mfcc4,mfcc4_v,mfcc4_diff,mfcc4_diff_v,mfcc5,mfcc5_v,mfcc5_diff,mfcc5_diff_v,mfcc6,mfcc6_v,mfcc6_diff,mfcc6_diff_v,mfcc7,mfcc7_v,mfcc7_diff,mfcc7_diff_v,mfcc8,mfcc8_v,mfcc8_diff,mfcc8_diff_v,mfcc9,mfcc9_v,mfcc9_diff,mfcc9_diff_v,mfcc10,mfcc10_v,mfcc10_diff,mfcc10_diff_v,mfcc11,mfcc11_v,mfcc11_diff,mfcc11_diff_v,label
blues.00073.au,-435660.6247084757,1262.4975578724002,43.99542525351687,228.0842262957577,281036.21874830767,249.13828332169524,17.7179143173815,93.84755714471339,-49854.77237943078,236.561390562493,-3.7012481104177652,79.50108173616454,139530.743791711,218.45628373711727,33.662503608573196,77.63684981529525,-36933.66012764959,168.96463911902904,17.97605004643706,70.01471580212501,46637.07179059805,142.19523417181134,45.82684758218834,67.06327051033503,-48143.88778680102,134.31225545216805,-13.836343771662154,64.22063307431381,38348.132924727804,98.47528603822246,28.95522060333886,61.27689869376679,-50003.8761430876,92.22229370109127,-8.718692998382265,58.531483475593326,20164.637815377726,88.72028984047135,16.231576356208564,58.69927769880279,-30666.39642267375,88.47502394926227,1.5291296960112986,58.086619566040326,28161.038826266245,73.18702168481694,12.60059044154783,53.08266089275749,blues
blues.00022.au,-959372.2757220349,7393.270430690653,-223.08608703182622,554.1212346674333,370369.8414129859,947.85259482946,-29.4174992127515,130.41354405862637,17851.083906739754,1322.9106981567695,82.89143427148576,135.30760388533182,116225.40514463637,413.0326819100569,45.66262357717495,74.48892445128214,17621.8785916147,380.2370566400693,31.34061946661034,66.52938347926732,28185.621527329065,234.154529041215,31.57328782814533,66.25270160616778,8212.677962949141,165.43645062475252,-29.828015929551718,61.4253976640568,-4994.300346975292,185.8106390543514,21.04951590265222,61.069600413581675,-37172.82860131435,204.62510687848356,25.88042880083236,60.10812414837178,40160.0039518873,137.5215559811485,2.3084798315604793,56.951279803502736,12832.802808348246,166.19633305920806,-7.374054411473548,56.829759660123955,-7173.323128328666,124.76677056801614,18.279456189348224,54.77142741764318,blues
blues.00080.au,-503606.9716244091,2790.003204206557,73.48139354943638,521.9326682686708,319573.5722392005,522.4970532820086,5.8481243799038864,127.78398393469239,-87571.11038413612,321.1357853777291,-63.938877962712894,103.99319545446315,90085.33097127367,254.14880086431788,40.51739760711573,89.2262670446638,-38476.430921506406,226.58857543780718,-4.926579275058831,79.11461763277393,56305.63119407166,179.77934440132094,12.373556605136105,75.90287944024043,-37022.22853229499,277.0544342915257,-45.0655999434958,72.9669034523732,43849.18612466256,131.5570330671419,9.55774834359866,69.72227980368834,-23304.64120361924,166.09144330145455,-39.85577017083595,68.70146786619242,27992.985171414373,122.87464802135653,-14.581846856170365,64.30120336631396,-28739.883211123037,121.67727543714336,-27.100596119315124,66.70750025758862,27955.07058712855,95.5803889150355,-2.345257318410834,67.18037315097006,blues
blues.00016.au,-967823.0028995639,5779.927442723833,-84.59079748853651,358.91423523496024,322823.28358828754,725.5377380959818,-4.5817564876806856,131.9026197740557,1964.883624361326,1346.9864757934301,42.98270810528756,131.26492899420995,98060.7151841964,486.64841251652496,-16.04107994655851,91.30334281271523,8740.440241762668,377.5356919794445,-50.3051569399964,78.78628958650928,44531.94541219239,216.73943691183513,-5.498930787339411,69.77456945675851,-15173.996380687078,156.63778755658208,3.5728863510800295,71.14086155893749,8287.510255836785,155.95361434369948,9.745725802859514,72.9137697739462,-38519.90143987442,144.54052284248766,3.115840854216902,71.82137544225093,43724.90409020212,146.59711959012623,3.552372027317176,65.31845416873566,3805.5494855491816,148.60188920305342,-7.709672120313254,62.822603269330344,4427.491764884779,106.19694780957066,9.551462362015325,60.06642471006026,blues
blues.00047.au,-748034.0502314703,1158.678866304945,3.682325204797735,261.62039084768514,256559.90485208074,295.87736840305655,73.97227840690482,107.24647114228718,26619.21332323624,242.2779229072676,1.2187407009091125,94.56004160188438,186736.25300843111,160.3493245357788,-22.095504261121633,71.7613794891782,-17021.18577691981,155.50064408633185,-34.93510876001157,68.88198518361403,95286.17146922005,75.15539872864102,-11.854890136568766,62.20666227182594,-22798.20378337594,88.50375209168031,-23.706950089229345,60.97943315987031,46878.774479349624,114.21432454015287,17.713974298128335,68.61523701812139,-52902.41922970062,86.88114798476016,-11.247971879051313,56.25727903675913,-412.5170040716034,97.13911083798325,9.406327900069249,63.421270817266226,-55770.88347465865,73.85236719357829,-25.892942061311054,63.45933720515029,15382.159700319844,66.46938364289352,-3.986565937189738,60.68109641321428,blues
blues.00057.au,-616271.1740597279,3397.710847797577,100.35655672997345,606.4338403949906,307549.6605275093,674.586210506201,25.607568163235115,151.84117897228018,-83053.26025943842,516.7787616902425,-20.366769427141307,112.35192465677933,150501.3266694663,405.6089846875479,46.218306240209586,93.1454232649142,11134.583632071146,365.80663084305576,22.57309200160105,96.26015564189882,67204.40036483588,223.01778047615807,22.04867451204982,82.0403945558331,-35218.828393596006,198.88201154673746,-6.84927191635186,88.27212633890925,56549.0049941823,166.60636638673355,5.676294736954858,76.65479009059155,-17437.54237026198,106.38344420052339,21.06905740170079,78.63392552228768,28812.659411595097,156.81470418876947,13.264848322109911,71.93480766112941,-11418.82330876834,117.27289437932274,-7.148208303676707,74.4206214341298,18472.891235340983,109.78833126360483,9.763517073896061,70.61463248136081,blues
blues.00006.au,-840971.0627000774,10154.07297149899,15.516014707689237,969.462779262582,366134.52330355474,1984.5679961461603,7.383396803661768,164.42824595622207,-67128.42177055945,1626.8230889361491,-28.14409125548839,257.5980850490363,76930.04941312838,587.9447559040783,43.91416154044772,101.40864178832793,29521.23521557039,1116.2547678197136,-29.870200784661755,95.14470984574011,-3420.665294118121,278.6920436152837,44.20855504170652,74.0090590757453,-53730.85999242615,203.09737408790215,-50.3985156736493,64.34037880758224,-3014.512869738359,134.33019521466895,-17.997474568231084,53.75939246668609,-16272.707018164772,182.93292484595088,-18.307099399842123,58.97677897036885,-16662.82107400486,187.9402163494166,-23.251696483125478,56.28640365440611,-21231.554228321504,127.24469483282098,-21.466098588026824,51.49206266582539,-12141.759323296217,97.51219607649415,2.176611334136629,46.83856337067119,blues
blues.00090.au,-821535.2869193946,5236.775903786171,46.16127285683774,640.9266243592456,324861.461289809,1477.3009984677726,43.11031805446673,280.4612907906631,32309.17464091497,804.6716927087102,-30.51551505233331,104.10150779078067,137123.16461254598,401.8414402001444,-3.0954500630353614,85.40681043026449,23030.8662191165,396.0184773182131,-19.454859339022892,84.35783935089255,68965.60005791797,217.3289671560861,6.245238638988477,76.22752389057483,-21036.011595730255,250.12894913351303,-17.0801849603724,72.7147384872014,50600.68589767395,153.0741425252975,11.337711444322355,64.62965260778522,-35091.57446484084,207.8030877802063,-2.8350813931804186,75.16257967299128,13732.809978530233,152.59069709044897,-6.2789096438975385,66.85203138214172,-11664.276071233511,161.07969266999564,7.770260051652027,70.26800186489065,2351.4407769482414,175.1251019564633,20.786950104457876,65.89768884169102,blues
blues.00032.au,-1062813.2496078454,5850.576362687356,-49.92417896027658,386.2167849780544,329542.7304685059,1059.928853357272,12.473986359869272,106.77568345757179,78872.20115817167,486.772863735708,-5.091444239830558,71.38054498693421,72727.43579477054,383.19931193803654,-41.03815476326996,50.529552746088,29353.847369093666,453.5137041437242,-68.8376551193889,51.980068008574094,74092.72333440083,233.91169769929948,0.052034741306865584,48.736029225175365,-19906.366551922212,297.1733363122355,-2.9328656812904548,55.57127508641653,40513.26956947612,143.48890507120092,7.732072876882768,48.43850481006479,-18622.619680507098,261.5857298005346,-53.745599630834164,47.05019550260418,10216.729329319187,167.2239139004678,-16.101877533596195,49.46451003011565,-29510.288107060005,187.2523088106929,-35.338847328234735,44.129218656821706,-8849.738111059825,102.90042303607802,-2.4023564360619503,44.01875557793504,blues
blues.00063.au,-689637.2550740889,2266.869711064634,-48.15857274200067,287.71075253970633,204135.43583297372,435.34836290857754,-16.86897822054457,110.13335081533343,-12929.021717699772,645.1134732192228,-74.52219720034084,88.89366646381937,127307.56790972245,191.4107818150839,0.8634509341346828,66.28924310348523,-85130.43518293492,160.47399672839452,-43.05427468532065,65.91690823713449,55008.30415170537,114.36534537385006,-17.3211278503786,60.91572856193762,-69891.86987979607,231.93203749401567,-36.18450308392108,63.487625375046576,38845.49087293453,89.50846251267085,13.131158647018331,59.39367794247894,-24271.113094314853,162.88454282046993,-1.593957033716098,58.46829589298981,32521.613688744863,92.16398775575338,9.987054546190466,55.63781052308802,-39306.437847986796,88.98161233342158,-1.1311992419625732,56.078643713976575,21949.553173903692,109.74527030626828,10.04858387745023,56.23606960946066,blues
blues.00072.au,-660780.2074765709,772.6050379817622,15.816449070764463,218.45524445603553,247753.1223634279,411.29297338306037,43.38605463053909,142.60007205041285,25188.564996432866,304.25076186813817,-10.783360391237593,89.68595876827892,123732.49752824314,129.05297650203403,5.628521885275198,73.88036568189519,-97897.1624798416,133.17260303931735,8.10126629257401,64.05220395760557,52005.07116212578,122.49876707590438,11.943211515931171,63.57481988196561,-71285.87018630006,83.75196039997626,-22.46623574715852,58.93863884156987,35485.96719921949,102.9981183703185,19.7324657540209,60.250341885872,-38103.929942806746,84.4861286450497,-8.903622264699987,61.71944745087241,16813.480796041276,83.25358300682652,24.113842196480444,60.90693991632146,-34414.80071272525,80.13919868368006,1.0534439567848075,57.462241519643015,11981.676199671332,82.73072654591216,18.093702904746877,55.681853691607216,blues
blues.00023.au,-934748.2051660169,5212.126779182396,-98.098291487105,410.0823084376563,371465.28567873884,652.9017758927994,23.707298715360707,119.2088285297083,-22065.229008694834,1443.6462275680847,18.47239211916734,128.00567045184857,151928.3818990243,252.55986316528887,67.58782940707295,76.48298247841265,14758.364428158795,207.41984604495696,-7.204859014120494,68.06119830791364,19254.973998672074,136.56849141199714,60.42494525738759,63.786175998740866,627.6454270375064,146.0493932256778,29.338906419632057,58.313284850467994,-15407.095837497689,115.23784879410952,8.783158059800638,57.87127194210098,-21980.61011628848,131.18103806191675,18.54468847178832,58.58870005298523,-14915.403636954212,131.26193968572326,25.906515223820875,56.34976660304592,-11356.976556635675,136.06361039958762,-17.747097962269088,55.79878591261272,-31437.665722411628,120.50071772127826,-28.155256575583998,55.90917860746413,blues
blues.00081.au,-420767.68770215916,4330.309789410021,-66.54793349553823,361.6771617006017,286565.45353814145,401.85009542169115,-2.7662850901914524,115.88810061937185,-117599.65039775273,265.3421257913835,-54.415005772438484,84.39966287476261,93264.693395709,331.4254065621384,-27.529696427282214,73.99204145060435,-51365.948218516496,122.22157612224527,-37.12851395601763,77.83739436989754,60304.769137158175,106.22858913583677,-17.405085671373172,72.51973806912531,-43051.60313566329,124.08242959049569,-21.12426103409085,76.47325371534899,34790.63158456743,125.69882377081588,9.224902283623265,68.32788418880006,-34518.70751936683,95.43073682645587,-10.353262368193718,66.85599250145269,26019.208479662764,104.52840279721106,12.49256947652786,65.875067697148,-35711.61628323381,90.80072319865357,-14.729931669301694,63.953880355161395,35549.91991156171,118.93552326780762,-16.02820633768296,60.59315290335834,blues
blues.00017.au,-996247.8139775812,6124.051536617677,193.71993944915354,635.5704891019154,380597.0982312645,813.4508519274639,23.956983401644344,145.1452630645451,-229.71561424808897,1011.832714191095,-102.3194776104067,165.34423747920818,149336.37142017274,427.4316217947077,-1.4213096991969998,96.12581326241583,48725.464194932785,323.7886872382329,-64.0449244538719,83.78200508721298,20778.33659795781,158.49454324695654,14.548196414860133,67.54604731797853,2776.0170102046955,164.01829326401747,6.216290267330647,67.75742804438552,-2574.792605652653,132.05954804693846,-16.40397743623312,71.28498605032888,-43474.65579456585,173.69659094362578,-27.67702519293632,70.48649197345497,15081.063125028713,144.94998338456585,2.75894505875058,64.88379896740425,15446.212382931732,146.99198803941474,-17.071622326621235,62.36996845964383,-11590.628988710567,110.7812880599343,-23.58431029811478,60.93315958253284,blues
blues.00046.au,-835465.2821707316,2307.9811388994835,98.0997585822719,491.6633119565194,247353.64884767574,613.8689073182418,-24.485403979480203,132.5131163359149,47933.38466433045,322.1543631350913,4.398041353753911,103.17552111144697,171863.88386955025,214.80223149482833,37.76465138108604,86.05832693946317,13368.150050853581,153.13277034005506,-18.6848114338559,87.54196529832745,96728.64843251783,108.10387965610653,9.446905104942775,67.25364068523638,-18315.83931917997,190.94457191969673,-17.12618694843861,71.35330464986622,58258.029718954596,111.11494023558318,-12.751152874082218,62.711936637219104,-33349.14891391111,93.71028565628194,-21.080757903076947,58.550829779098635,9879.256442023907,95.15667201295942,13.089131475885496,60.92090248401393,-37439.00041355319,79.80860075383053,-6.180919790966049,62.91039513611042,14260.241797455386,74.83981506262974,31.810160220968882,61.1490317831035,blues
blues.00056.au,-724811.4106840903,4159.286372805858,36.627521108776406,443.07689059384734,292192.9582770665,670.9982557472257,41.584516882986684,125.47487549756784,-17537.975538841765,459.84920813564986,-56.542779666779346,95.27703072425939,149147.28441168834,342.672467279364,0.5727442206802422,73.3619833562214,13193.604841983895,357.92098465005733,-47.1614283240147,77.61895706722156,66160.43970746564,296.5451928380871,38.26873805150635,69.89857587478285,-7274.677001599492,267.0849620982032,-3.625641049847019,68.25685715111337,40498.35164319814,173.43359392275173,-15.090543758318134,64.22356872447696,-19091.62690847697,129.20931156491085,-26.68746369007193,54.19107068483611,38092.026673890345,106.60750428709542,-4.979722085302702,54.22122455904532,-15471.635841319565,83.25183246888736,-7.979428942354858,54.43601316398616,16004.408652881772,153.9670920247835,3.4986442912778983,52.93166276668921,blues
blues.00007.au,-822572.8408772927,7264.570404222392,13.102336776873528,727.3787521096435,380132.93763648847,1523.3707258865356,41.038401993288346,144.23806641212715,-54840.01424881562,744.49751171618,-34.21936649718221,144.5066530706351,99268.96340428092,481.9735431068074,13.525648695288929,95.2212711359002,17679.732725167018,748.971243933885,25.932279381361386,114.93685345113299,24245.366372821074,186.7457502118187,-1.685242278555366,66.35977558562193,-52767.5030141845,214.02879509358436,12.872920881277182,62.75842059904298,17702.77507928126,197.6963104669684,-34.262902590845435,62.891185706358804,-30697.39636026416,210.06984330260693,5.648100227364601,61.73106258674303,-12626.06444796059,233.70005312939824,-29.104544135273223,62.4038534591732,-20415.240288435663,201.2157419063432,-27.194959494409893,52.99363404530726,-17245.99322845611,110.29141014304008,-13.172705515427138,57.315454054940254,blues
blues.00091.au,-979013.1977826146,7466.196936222749,15.283672078958915,917.188378117455,433817.4550601742,1164.6442308105939,-21.68400495277624,300.56939619837584,13592.122609071845,821.117210045148,-43.37991852097717,112.18546245990417,66949.18001527998,187.54730747744435,32.143439829062295,91.17346657798655,38695.36598337027,409.00344190278054,-15.46369654079082,108.61446799426707,51586.55560056129,138.55943145689992,14.80377711235751,81.99489119777617,10621.045941683078,120.72412013757375,-2.4580021584286023,72.44435681875304,37015.90215682413,140.24800853487386,15.467741378571812,67.29977012301644,9163.819634922122,134.60971027706339,8.859191365662493,74.92318873687306,27557.230584583114,116.63315478542906,4.238796177310142,75.8374559532562,-3033.2962199309386,127.45992604612196,-2.7625147335052,67.98434776331263,16662.062101521795,87.45456989858705,4.103825171128406,62.24841161027231,blues
blues.00033.au,-939725.8062703437,3532.3858694737796,152.36586545848826,333.6434517452074,339242.1974778932,970.8149225542393,43.18611935249719,116.22415521822305,118951.93934552566,316.2560356488607,26.06800481370775,68.03742855951005,87250.6183820643,384.46599649255734,-28.778170363700745,62.10202451048512,4025.8308247200957,325.59992466358966,-54.30038534958866,57.830397558914214,71626.08188863975,208.85827070345974,20.299889488526883,55.212354256647,-42785.84641208089,380.9250313363055,-1.8560096680994178,58.14009471592857,46009.51696478617,171.37835329173834,69.88388427175198,49.58148457732707,-49951.33413562739,144.38880311630135,14.26558643292709,49.60390355709984,5066.408898271052,235.53326941907014,-12.598980209676244,51.25603354472998,-57559.20050824304,153.1101637664461,-36.57574611865721,49.62777692863382,-17484.973747170487,122.03173205710108,-15.949742071001939,46.14643982018609,blues
blues.00062.au,-728715.1951959385,2145.071590520034,127.46375039104333,449.6150776028939,264153.76965573645,644.6871133905166,54.82876422951451,106.13871417672095,-47234.46116556181,510.79597202527185,-31.25806657183462,107.16194839537096,124198.67923668117,238.26274019152055,2.7546495144536216,72.46911559804252,-70599.63636492923,343.4046595160704,-25.360884305381138,80.25660163448853,75823.9892643405,190.80406266041592,1.0168520516330837,66.25558696859848,-39693.23951159585,330.08248843581384,14.656003438022184,71.29694626862332,48638.652987023466,136.42564760865653,47.81840720545134,60.19806475662979,-19213.17257815,152.95737932605277,3.5940116591800404,59.64294545716837,14752.616967402882,122.14661663314692,30.67114081393718,62.16538143724658,-17149.83045190291,117.16091160455461,2.124667112703939,61.78084961919354,18407.166688827183,152.15631055200822,18.248168368238808,61.748486273783755,blues
blues.00042.au,-767534.077053933,2194.2635392531206,-15.54985435890336,372.3835892245428,193568.1522685378,329.60193578864533,2.88763948645434,136.24330293451277,-4058.563189477956,560.5288020901049,7.955060621095495,107.11869485010479,196812.717379035,141.03112001961796,7.770614181477285,87.66263218723527,17869.726088579984,151.9637996446567,-3.490440201050637,78.70134757280756,116745.47176202822,83.75438952875304,23.83705639843619,67.24071273891623,-9125.437617860352,99.76421315526552,-5.536240099015302,65.8210878438075,81030.90358860427,89.57398363419397,15.090093386949079,62.47596322343108,-21281.207974166395,112.62036005105031,-25.311749287548736,60.705341727172325,18113.606561991845,111.8196061967136,-13.400791499134577,66.8266956041167,-53981.87549248679,128.45393084457277,-11.93899798903464,67.67893110031616,22693.610189224473,77.39461059569732,34.42822942493186,63.24321729452961,blues
blues.00013.au,-906410.4474631031,2553.6949507118075,-107.90584621837775,418.5690339486309,333200.98229302187,641.5555031230167,-6.746166770866523,132.54256124056795,33476.53536338893,767.0172202748623,1.0367652559907228,126.70466009104163,116374.58276650173,187.4896240189028,27.516861420862497,77.6931096834842,11320.04329985736,147.20994208874265,-9.144152479002251,73.15546231753305,36988.889680948116,205.79003584143635,26.172008122475706,80.28866476352879,-11209.898014930699,116.9245893910567,-13.939643725576811,66.83600893868056,14740.08724367024,113.63094544981983,20.492680396930574,72.0554692898698,-59379.5536848741,132.32973712672919,-17.075950354917893,72.55913396114755,24809.551855866313,129.21656571428653,-26.49199866728221,63.595459166198,-17099.13799059005,121.86037468893244,-14.1984907206829,59.70560287546656,-6087.410687600358,84.98004090347186,9.09408887864359,57.323658928387296,blues
