filename,rmse,rmse_v,rmse_diff,rmse_diff_v,spectral_centroid,spectral_centroid_v,spectral_centroid_diff,spectral_centroid_diff_v,spectral_bandwidth,spectral_bandwidth_v,spectral_bandwidth_diff,spectral_bandwidth_diff_v,spectral_contrast,spectral_contrast_v,spectral_contrast_diff,spectral_contrast_diff_v,spectral_flatness,spectral_flatness_v,spectral_flatness_diff,spectral_flatness_diff_v,spectral_rolloff,spectral_rolloff_v,spectral_rolloff_diff,spectral_rolloff_diff_v,zcr,zcr_v,zcr_diff,zcr_diff_v,mfcc0,mfcc0_v,mfcc0_diff,mfcc0_diff_v,mfcc1,mfcc1_v,mfcc1_diff,mfcc1_diff_v,mfcc2,mfcc2_v,mfcc2_diff,mfcc2_diff_v,mfcc3,mfcc3_v,mfcc3_diff,mfcc3_diff_v,mfcc4,mfcc4_v,mfcc4_diff,mfcc4_diff_v,mfcc5,mfcc5_v,mfcc5_diff,mfcc5_diff_v,mfcc6,mfcc6_v,mfcc6_diff,mfcc6_diff_v,mfcc7,mfcc7_v,mfcc7_diff,mfcc7_diff_v,mfcc8,mfcc8_v,mfcc8_diff,mfcc8_diff_v,mfcc9,mfcc9_v,mfcc9_diff,mfcc9_diff_v,label
blues.00010.au,0.14293913543224335,0.09591831266880035,-0.00011719144822563976,-0.00011719144822563976,1410.4690961427957,453.3029176736235,-0.28614828214908483,-0.28614828214908483,1512.6209828983217,380.78088433765583,-0.11997513895039773,-0.11997513895039773,21.09609346737832,8.236778183697465,-0.001843267196699102,-0.001843267196699102,0.0012452942319214344,0.00195929198525846,-5.934264208917739e-07,-5.934264208917739e-07,2767.2749333337365,1194.3563744404198,-0.5420829601568552,-0.5420829601568552,0.06298072271671827,0.021005301234394137,-3.025755228505035e-06,-3.025755228505035e-06,-173.7075136867027,90.22825615914914,-0.12848811506996755,48.733815500063045,137.15639999555626,32.913608734918206,-0.009823609391688786,11.875074772533212,-23.766516694408597,32.04889041550576,0.0526359987881449,13.519251534187218,26.989369791321156,22.265240237784553,0.03702835096137661,11.753190292163598,-16.668420361369574,17.026656374625286,0.0005213893320187023,7.711252913191667,4.198449425639019,12.664092006590092,0.005729532446774098,7.1044599819830685,-12.566629365114618,12.263192257489257,0.01120256670101033,6.277637911448693,5.834842541260563,9.087016496236787,0.0017508345487035751,5.023702657753255,-2.881735711834539,10.422028249454392,0.005545439057573791,5.3611699561216195,-1.2086811836209421,8.103970856651161,0.015230856676509667,4.362108986647046,blues
blues.00011.au,0.06571295857429504,0.05000971257686615,5.413834151113406e-05,5.413834151113406e-05,1353.2604615658554,715.5870036219995,-0.4212361543828555,-0.4212361543828555,1757.2309414323688,469.61565805042545,-0.6596733729835071,-0.6596733729835071,20.807790002415537,7.339456629782011,-0.003150825385160413,-0.003150825385160413,0.003283263649791479,0.008707793429493904,-8.699238378540031e-07,-8.699238378540031e-07,2882.224238251016,1712.5909963271117,-0.41698689242835013,-0.41698689242835013,0.04395891785990712,0.04354469611875666,-8.320826878388846e-06,-8.320826878388846e-06,-287.9149645638209,77.04568864254144,-0.009736892162507033,28.988565337233567,123.98006414519074,31.54375638900015,0.03365922908849565,15.57918984627932,5.459753808794275,17.38630294941689,-0.012320742142837647,7.745445448593387,33.678088575289024,18.555633436238928,-0.013005478245387263,7.109772632396759,1.0919169771833626,21.01623713854085,0.019700921024512274,8.003343321938752,14.704469971143732,15.348064839742241,0.004854166279405945,7.213681747270911,-4.898551939615784,12.21646179807984,0.010170477212299925,5.735739999139126,8.654900476646334,13.755576284679535,0.004170017225022153,5.816717876279044,0.7840488655723142,12.200075406408807,-0.00714334446873071,5.262834414915988,6.570926677164255,10.688982572798919,0.011441003541892442,5.350613274409123,blues
blues.00012.au,0.11907171458005905,0.06367941945791245,-2.5363886379636824e-05,-2.5363886379636824e-05,1361.0454673278878,507.00255216758546,-0.7088618452769713,-0.7088618452769713,1567.804595729617,212.59383304718438,-0.669140851947821,-0.669140851947821,22.135934626217104,6.738799337990987,-0.003052580854695219,-0.003052580854695219,0.0007676648092456162,0.0010777374263852835,-1.973371581698302e-06,-1.973371581698302e-06,2739.6251005284926,975.8984129396086,-1.4928130748934934,-1.4928130748934934,0.06912392064144737,0.04879831148262711,-1.210302091402014e-05,-1.210302091402014e-05,-207.20808000096704,67.66520359988134,-0.0753868988328273,29.625092553965086,132.79917547173525,25.797889205337537,0.043172309270160865,8.155892908111866,-15.438985574580657,30.584546389748283,0.009441534606934511,11.728611901809922,60.986727010328785,18.20541790599924,0.025573165765507423,7.058655542649092,0.7258069987326777,17.704874718861358,0.019643586925273987,6.205458700092614,12.43782769594966,10.068071435828482,0.005715088499446658,4.745959431012197,1.1838357226819085,10.423920494573427,-0.017976712540304654,4.937794632695976,-1.540779447980753,10.56050045627645,-0.005721502101808538,4.492854396990969,-17.888153908063188,9.828887939040118,-0.01220280544559445,4.426777193526241,8.358496131028001,9.75211772055178,0.007219428405075015,4.315255178621717,blues
blues.00013.au,0.11322116106748581,0.06472077965736389,-3.829422712442465e-05,-3.829422712442465e-05,1324.3043562121863,414.24331130736385,0.15710083576847314,0.15710083576847314,1827.7375353762977,279.6819212991549,0.04191794596732439,0.04191794596732439,21.425022476108026,7.124708161023603,-0.0034286267335359093,-0.0034286267335359093,0.0011889883317053318,0.0012595411390066147,5.241237772679597e-07,5.241237772679597e-07,2710.033612797504,1036.8741758328908,1.4427746478020913,1.4427746478020913,0.051417300575657895,0.03544030759515154,6.05151045701007e-06,6.05151045701007e-06,-209.789265827001,44.38144748082738,-0.07020786842580931,23.311159635707703,124.45844922232232,23.28515878927551,-0.02134109181531663,10.409382232262656,10.310380384980345,25.732530849126096,0.010052606917329477,10.55220256696651,47.01800568969878,12.194399639129843,0.0134964163914862,5.7436830698683865,6.510237682425001,10.108035726482369,-0.007235619483184098,4.869381046476545,15.40544917397644,12.103781595289549,0.021331685272669702,5.737620720142267,-1.9927096143246532,8.34709254485,-0.015794675339651804,4.349543991766422,6.717405083929522,8.740711494561419,0.011715679760515327,4.609121038542349,-21.55419303284247,9.819217835929594,0.006399339523465572,4.9686437434299675,10.721716080253149,9.79836716749351,0.008936465953301158,4.384161327639811,blues
blues.00014.au,0.06698053330183029,0.05207600072026253,7.51964034861885e-05,7.51964034861885e-05,1172.065695245186,383.82514086841377,-0.21725881450604437,-0.21725881450604437,1705.8175015242064,310.7154678549708,-0.5745181656690587,-0.5745181656690587,21.62849622755653,6.524061241945238,-0.003316616534629321,-0.003316616534629321,0.0004709936329163611,0.00038419620250351727,-1.2471851960071945e-06,-1.2471851960071945e-06,2344.952487059791,936.7438399822407,-0.3419292517912471,-0.3419292517912471,0.045045834945820436,0.03950987106446065,7.942607474825716e-06,7.942607474825716e-06,-305.70518720508653,90.53965712835,0.006022216210751469,23.19367282974485,113.060911380165,26.12800724593661,0.008768517140860594,10.188188806710498,12.118722613682626,38.25495400089678,-0.00046689209723087835,10.055635486362876,45.03000324394117,15.002969375847066,0.020660816512876767,6.165086182988048,17.769759373267675,15.818958538547022,-0.033679680350232534,5.630272169220572,14.57991675167697,12.449166389455547,-2.9460033983592384e-05,5.153065993199581,4.166733601942122,12.5421537161138,-0.005418579373255018,4.796491959945694,0.22527315475322182,12.931176546205233,-0.008535447248798468,4.899527897226285,-7.021746776226758,9.885537607134669,-0.012672944507602335,4.470288081741159,13.644271539845578,8.769611495300323,-0.006199870314517721,3.9941203070854163,blues
blues.00015.au,0.08065319806337357,0.05319821834564209,1.702135705272667e-05,1.702135705272667e-05,1420.529293495708,447.302338610602,-0.22720332707151078,-0.22720332707151078,1731.1922519421796,285.33572851827665,-0.4222825291122572,-0.4222825291122572,21.37160334449759,6.689598001564037,-0.005897756673256455,-0.005897756673256455,0.0011016549542546272,0.0011164534371346235,-8.920724781091849e-07,-8.920724781091849e-07,2930.540612755176,836.7873802673116,-0.3419292517912471,-0.3419292517912471,0.0637176797116873,0.04406925502867672,1.2859459721146398e-05,1.2859459721146398e-05,-238.51896714525824,66.19763474879252,0.030210528479426582,22.775442755996842,120.08457009220949,26.98939828689563,0.019259052144793332,9.68497366532873,-4.227885749346113,31.29719814488176,-0.010796921838863533,10.436567594154038,42.307072192433935,19.57965200865285,0.013781224252141833,6.574033746230794,5.920908396138796,17.289007086835273,0.007027092201892068,5.730033306776048,13.919160975582752,10.839818494687279,-0.006927744710673522,5.118527959521186,5.361617793686321,10.935093218037274,0.0031456946912991916,4.388497862509724,1.9018340483439065,11.99709913615664,0.007987962650214798,4.5146711965077255,-16.933203083575723,9.481229342338663,-0.001725958040241767,4.636191771473279,12.345274320396927,8.732990970290928,-0.0009908409382478746,4.2598015645632,blues
blues.00016.au,0.08146144449710846,0.05140963941812515,-9.846014108916279e-06,-9.846014108916279e-06,1455.0016722774674,390.3832924261161,-0.055638088091874476,-0.055638088091874476,1825.8854146063914,341.841689922851,0.11640533150576288,0.11640533150576288,21.062804646341554,7.079878490092364,-0.0033139328823574257,-0.0033139328823574257,0.0013015067670494318,0.0011309448163956404,-1.1756701496778987e-06,-1.1756701496778987e-06,3009.856799807711,1005.4271056724735,0.42532663027691714,0.42532663027691714,0.061350725014512386,0.03767737157691678,1.134658210689388e-05,1.134658210689388e-05,-233.76361338134097,70.48263710238845,-0.049018969203205774,21.863042040636596,120.67351030891383,23.71605038029892,-0.01016745975104192,9.508187939292927,-3.1710848466699977,34.76289388599402,0.03488686823007921,10.600876825385187,39.54099418344559,19.91013521873855,-0.0021150024445142634,6.559880232534893,3.8574563846342658,16.84277951807733,-0.026061592676106096,5.347122573304649,18.840429103835017,12.497745935596056,-0.0003696103090865744,4.916889565495993,-3.6918251419701535,10.016739679250794,0.010440838446623881,4.565913251189553,4.431853860141292,10.562707457822079,-0.0003981026737627141,4.665582529685231,-14.978044422067619,10.074797468413735,0.0011373381148340243,4.86503904676865,17.5676499549501,10.106490614729054,-0.00013697951963995584,4.1955846893203335,blues
blues.00017.au,0.09328154474496841,0.04638848826289177,8.475885260850191e-05,8.475885260850191e-05,1088.698166080979,481.4265531000125,0.6103472273176992,0.6103472273176992,1410.9479544080639,264.28841720586627,-0.16722863702295546,-0.16722863702295546,21.72442194983175,6.353313120950169,-0.000572464532614982,-0.000572464532614982,0.0004600700340233743,0.000614553748164326,8.778405913290044e-07,8.778405913290044e-07,2134.41209350208,1040.2452328830339,1.5845501912277304,1.5845501912277304,0.04832397083010836,0.029080134268729036,4.12259149883811e-05,4.12259149883811e-05,-245.75642816350836,72.07751212997042,0.16437146375014117,29.17801524238929,140.4859275954566,28.295618429785016,-0.007153837293333207,11.16628844821232,-2.764771943624703,28.22124792533676,-0.05600432717875818,12.557553598196954,60.43620732035535,18.98390321801773,0.006378316132398143,7.734559410026557,18.937945569191246,15.342070637714743,-0.037172090754122526,6.761064075922543,9.83354216625381,9.987242727495694,0.005370089539790505,5.2731257972548855,3.563888694651469,10.891777401490996,-0.0011268987388006401,5.48447792231243,0.5326863171367779,9.651426555649596,-0.0008933405770674511,5.158737484895415,-16.372239592363346,11.360833593220033,-0.024310044558100215,5.1310014528537105,6.630079272025859,10.261468441263906,0.00803579936086907,4.735299027560433,blues
blues.00018.au,0.07967271655797958,0.05438285693526268,6.922079046489671e-05,6.922079046489671e-05,1537.6571825463045,439.5221406767651,0.2765797564472591,0.2765797564472591,2054.779113106222,381.84778813423287,-0.601170897089761,-0.601170897089761,21.72560891322997,7.419150188398317,-0.002269647073896192,-0.002269647073896192,0.0014778809854760766,0.0015196584863588214,-1.0999581263604341e-06,-1.0999581263604341e-06,3495.653862259336,1352.5086633939513,0.12509606772850504,0.12509606772850504,0.056131935710139316,0.041510898956046816,6.694483443067389e-05,6.694483443067389e-05,-252.53398559412642,53.618568909431986,0.0678928425839768,19.02951043500805,104.92748505731959,24.56773475086658,-0.011883344988012686,9.962477820915451,15.35357798401488,25.741715320406588,-0.0460704388421485,7.5160993397175835,42.656637885265205,12.780148315640234,0.03482142600982809,4.876069653959523,6.778398708469304,9.647336159957783,-0.014773416885371652,3.9870189636215128,21.61889401819558,10.824145486905778,-0.008453403857031572,4.572154230603149,-1.2996833760572557,8.56551961258343,-0.0007864673122293073,3.8664708231014986,5.684368708833905,10.028782453374474,0.0006916679429986277,4.2934183610828205,-16.614657210136222,11.197736955219012,-0.02585346491265291,4.574288003151689,12.166093622186912,11.110067088760605,0.01869694062955072,3.758023676283701,blues
blues.00019.au,0.0976724699139595,0.05076311156153679,6.8559452301997226e-06,6.8559452301997226e-06,1195.4116396780198,499.7030507232948,0.20478500373613104,0.20478500373613104,1481.2842588449469,216.80824296491147,-0.2747245577198347,-0.2747245577198347,21.484987578114193,6.513381819354347,0.0043741477442599775,0.0043741477442599775,0.0006416435353457928,0.0009467322379350662,-1.4631006024501403e-06,-1.4631006024501403e-06,2234.878152664232,1099.4409975891936,0.7172174549767621,0.7172174549767621,0.05887114817143963,0.04241648363749193,4.916852246320681e-05,4.916852246320681e-05,-236.66534023125573,74.72059940968253,-0.011892942174501158,28.37952041273512,138.40905709839961,23.168187053646694,-0.010558481082721262,9.038265349988807,-4.903461529432489,34.17114744504163,-0.018639582476802294,10.701431568158876,47.62458245520507,17.679396359249232,0.03442913747847407,6.998628571367202,5.179255781167525,21.62750868709861,-0.02052330229814546,6.356289815849112,8.879489246357974,9.580542408627647,0.004792569691792926,4.873259783053633,0.507105477865866,9.884032872158828,0.0032033673112542554,5.010189138515266,-3.818273539489226,12.619878721126206,0.024688376965744337,5.21269150383943,-14.977520288343266,8.796217720231605,-0.01089972531546744,4.522490311663407,10.42042596996878,10.237892129536966,0.0020663363120524392,4.367360253232172,blues
