0.54913,0.31919,0.48587,0.0019187,0.61988,0.028028,0.038037,-0.00032841,0.0013464,14.417,8.1763,-0.20876,11.523,0.021962,0.0091052,0.00010606,0.010714,0.34363,0.13167,0.0011453,0.061209,119.93,157.97
0.52423,0.47759,0.50292,-0.0032982,0.65727,0.034692,0.0078929,-0.00014031,0.001658,15.306,8.7046,0.35,9.3336,0.036675,0.023367,-7.89E-05,0.031314,0.24848,0.10048,0.00098038,0.053166,56.355,166.93
0.53868,0.33861,0.48658,-0.0022996,0.59046,0.033096,0.012964,-0.00026707,0.0011787,15.561,8.8856,-0.17214,11.405,0.038373,0.026897,2.55E-05,0.036633,0.31492,0.11916,0.0030359,0.052219,185.04,186.27
0.43051,0.39946,0.47073,-4.44E-06,0.53879,0.034724,0.020014,-0.00027507,0.0018379,15.016,9.107,-0.12359,13.114,0.036295,0.021284,0.00021692,0.028072,0.22525,0.065862,0.003019,0.042001,106.59,199.42
0.43588,0.46137,0.57653,0.0026807,0.72415,0.021767,0.01995,-0.00024368,0.0010993,15.413,8.6043,0.45874,11.231,0.053536,0.049959,0.0076417,0.05782,0.21457,0.057865,0.0010117,0.045863,160.23,162.63
0.46337,0.45633,0.45593,0.0012049,0.56502,0.016825,0.017888,-0.00017774,0.0016778,17.379,8.694,0.32383,13.82,0.058182,0.060298,0.0004743,0.092161,0.10642,0.04993,-0.00016469,0.029844,104.84,195.65
0.55002,0.49639,0.41133,0.0023553,0.4717,0.054897,0.01852,-7.75E-05,0.00125,14.846,9.3132,-0.012282,14.132,0.044128,0.03366,-0.0003337,0.041996,0.17453,0.083784,-0.0034224,0.043812,112.39,199.33
0.43037,0.46275,0.35677,0.0011341,0.38419,0.018991,0.018178,-0.00029552,0.0014791,14.178,8.6606,0.40199,11.704,0.034917,0.024991,-0.00053171,0.035938,0.28308,0.10048,0.0021573,0.059691,166.86,164.4
0.4243,0.5084,0.51019,-0.0004942,0.60912,0.019752,0.013343,-0.00017766,0.001491,17.42,9.2858,-0.89927,11.554,0.050763,0.0548,0.00088098,0.080161,0.25147,0.12607,-0.0016381,0.067468,83.377,81.956
0.55526,0.45693,0.4129,0.00018028,0.47819,0.027314,0.018457,-0.00017843,0.0011376,14.643,8.2918,-0.24102,11.535,0.035263,0.022168,-3.63E-05,0.028674,0.2745,0.092269,0.0037829,0.07088,122.71,156.93
0.5375,0.50522,0.39112,-0.00037335,0.47059,0.039662,0.012488,-0.00019311,0.0022081,17.275,9.4072,-0.31968,14.737,0.040126,0.036169,0.00058165,0.052618,0.16179,0.055476,0.0028604,0.04785,137.01,184.86
0.41783,0.55693,0.54467,-0.00025968,0.67685,0.014397,0.011673,-0.00016883,0.0011772,15.777,8.6083,-0.37659,13.485,0.038495,0.023667,-4.98E-05,0.033286,0.26253,0.10651,0.0054008,0.0608,101.3,101.21
0.42982,0.48544,0.41189,-0.00066856,0.44946,0.043578,0.010134,-0.00011619,0.001256,15.409,9.0658,-0.08206,12.176,0.038919,0.02901,0.00050116,0.036243,0.22432,0.090013,-0.0062889,0.070764,98.565,197.89
0.42748,0.37371,0.37984,-0.0065579,0.36304,0.067102,0.022027,-0.00030245,0.0013795,12.681,8.4376,0.066325,12.154,0.041139,0.03695,0.00011224,0.049653,0.25464,0.1094,-0.0014531,0.055049,186.42,195.01
0.43347,0.4712,0.41862,0.0013469,0.46296,0.016386,0.013866,-7.47E-05,0.001254,14.18,8.97,0.51013,12.28,0.044768,0.026007,-0.00024466,0.039568,0.21663,0.050601,0.00052799,0.048722,101.61,196.39
0.52392,0.31443,0.33174,-0.00032942,0.35913,0.014989,0.013519,-0.00024725,0.0012188,12.372,8.2597,0.47986,10.726,0.038377,0.026668,0.00027844,0.032584,0.15881,0.088251,-0.0015744,0.053742,181.35,187.88
0.44802,0.49417,0.52267,-0.00012269,0.63134,0.052993,0.01109,-5.96E-05,0.001243,18.547,11.306,-0.34329,13.925,0.051414,0.030775,0.0016715,0.044575,0.27244,0.14257,-0.0063475,0.087331,82.085,161.46
0.53565,0.40346,0.49569,0.0026467,0.51981,0.045684,0.011869,-0.00012748,0.00094118,15.775,8.8952,0.17407,12.358,0.041108,0.030102,0.00070965,0.04137,0.29067,0.13857,-0.0062473,0.053836,94.503,95.938
0.55504,0.50413,0.40098,0.0016471,0.44557,0.011829,0.015841,-0.00011348,0.001099,13.987,9.6538,0.30991,11.223,0.035174,0.020095,0.0011466,0.025347,0.19877,0.057993,0.0017404,0.045341,104.48,144.16
0.56845,0.43147,0.288,-0.0038712,0.30438,0.042999,0.011391,-0.0001862,0.0010077,15.133,8.5537,0.069158,13.524,0.031272,0.025138,2.81E-05,0.035156,0.34148,0.14141,-0.0014547,0.071608,130.42,123.47
0.4977,0.43426,0.29138,0.00028839,0.29742,0.024228,0.011791,-0.00014786,0.00173,14.687,8.2754,0.012446,11.943,0.022651,0.015986,-5.17E-06,0.022218,0.42143,0.09888,1.65E-05,0.058478,110.66,110.45
0.49008,0.36033,0.30881,-0.00084021,0.29408,0.040239,0.0099984,-0.00021219,0.0015329,15.024,8.3853,-0.10541,11.916,0.022477,0.012612,4.61E-05,0.01776,0.1915,0.061372,-0.00054751,0.039316,58.88,169.49
0.50036,0.42448,0.48978,0.0021563,0.58431,0.052574,0.012707,-0.00014647,0.00078692,12.058,8.5254,0.37761,11.898,0.028652,0.024628,0.00016943,0.032898,0.1457,0.055577,-0.0030309,0.042022,88.196,151.68
0.51697,0.38496,0.26591,-6.81E-05,0.26863,0.020011,0.013534,-0.00023319,0.00078646,14.271,8.4825,0.44032,12.887,0.025597,0.017756,0.00061915,0.025597,0.29979,0.12187,0.0058051,0.066642,158.67,154.53
0.51778,0.4726,0.33141,0.00022419,0.34038,0.042059,0.0099843,-0.00023475,0.0011192,15.063,8.5174,0.045104,12.48,0.026764,0.016556,0.00016868,0.023544,0.28779,0.13712,-0.0027583,0.065384,185.08,187.58
0.55884,0.52835,0.30975,0.0016748,0.3203,0.054689,0.01462,-0.00022962,0.00093455,14.717,8.5828,0.054487,11.62,0.021111,0.013983,-2.80E-05,0.019432,0.20342,0.051142,-0.001888,0.028676,126.39,144.76
0.52997,0.34641,0.28105,0.00026782,0.27843,0.013172,0.013688,-0.00015495,0.0014285,15.506,8.6118,0.088834,12.837,0.024238,0.014788,-1.13E-05,0.021477,0.27427,0.0861,-0.00083858,0.06969,114.62,113.8
0.61021,0.46362,0.40626,0.0029093,0.48919,0.023718,0.019485,-0.00027611,0.0013898,16.89,8.7592,0.10975,11.86,0.028822,0.016524,0.00024148,0.025156,0.24535,0.055333,0.0014726,0.063563,78.942,155.36
0.46671,0.44718,0.31954,-0.00081482,0.33342,0.050637,0.0079092,-0.00020995,0.001042,15.465,8.8381,0.18424,12.435,0.022399,0.012612,-0.00011556,0.016501,0.17906,0.059257,-0.00072719,0.03809,129.64,188.45
0.55655,0.36095,0.41256,0.0024475,0.47072,0.079495,0.015776,-0.00014123,0.00089893,19.422,8.8741,-1.4425,12.456,0.028847,0.018394,0.00017474,0.024621,0.20892,0.08662,-0.0019477,0.070819,115.05,116.4
0.42269,0.44893,0.1889,0.001072,0.19924,0.027164,0.016548,-0.00018993,0.0010237,15.152,8.8034,-0.068396,12.479,0.027061,0.014847,-0.00010591,0.020541,0.62451,0.041319,-5.39E-06,0.026999,171.63,172.41
0.43474,0.50399,0.28528,0.00077701,0.29908,0.045087,0.018867,-9.34E-05,0.0017347,14.84,8.5796,0.083276,12.249,0.026311,0.017745,-3.94E-05,0.024322,0.45441,0.091198,-0.0014274,0.045388,127.8,127.55
0.38302,0.47384,0.51675,0.00022995,0.57909,0.041945,0.023381,-4.72E-05,0.0014361,13.733,9.0952,-0.19724,12.994,0.022858,0.021008,-0.00016164,0.028585,0.24197,0.070877,-0.0020358,0.057261,178.01,179.72
0.44392,0.53529,0.31052,0.0011659,0.31193,0.017775,0.017058,-0.00026177,0.0015313,14.871,8.6967,-0.24266,13.055,0.030399,0.020171,7.46E-05,0.029866,0.4414,0.064621,0.0027425,0.039424,130.82,129.53
0.41677,0.42006,0.19476,-9.59E-05,0.19172,0.026517,0.023756,-7.92E-05,0.001931,15.04,8.734,-0.057378,12.742,0.020546,0.015639,-3.63E-05,0.02138,0.34492,0.061387,0.0013112,0.038541,136.17,152.63
0.3256,0.47701,0.21427,-0.00047218,0.21253,0.068221,0.0075854,-0.00017523,0.0015867,15.057,8.5258,-0.034108,13.264,0.017514,0.011654,2.16E-05,0.017132,0.55901,0.065905,0.0030906,0.040335,131.52,131.66
0.35806,0.5201,0.30687,0.0016016,0.35418,0.053791,0.0052522,-8.29E-05,0.0013232,15.624,8.8231,-0.0030338,12.856,0.02288,0.014913,6.17E-05,0.019154,0.56093,0.13419,0.00090384,0.052272,122.03,121.7
0.38175,0.45618,0.31913,0.00021116,0.34026,0.15608,0.0041514,-0.0001363,0.0014985,16.826,8.812,-0.25707,13.053,0.019211,0.014019,-2.02E-05,0.019894,0.23211,0.058854,-0.0039381,0.058765,150.8,148.44
0.43904,0.53204,0.30232,-0.00053813,0.30833,0.027505,0.011434,-0.00013484,0.0014796,15.356,8.7462,-0.04012,12.353,0.027667,0.021157,-4.25E-05,0.031681,0.29151,0.06603,-0.00019847,0.037603,121.73,121.71
0.34795,0.38509,0.34893,-0.00022224,0.33715,0.048087,0.015738,-0.00017822,0.00084792,14.182,8.3623,0.080162,12.428,0.019908,0.021829,-4.67E-05,0.031593,0.23133,0.10122,0.00014235,0.044999,128.18,125.34
0.43438,0.40774,0.34093,0.00043931,0.33604,0.019532,0.009618,-0.00025119,0.001978,15.64,8.3471,-0.072806,11.373,0.027998,0.013861,-9.28E-06,0.019749,0.51615,0.068142,-0.0023386,0.042236,136.18,137.26
0.43721,0.4959,0.22255,0.00028497,0.23631,0.018368,0.0093131,-0.00019836,0.0016524,14.957,8.729,-0.035242,12.473,0.021982,0.013285,0.00013145,0.019867,0.55953,0.054314,0.0034406,0.036446,99.003,197.37
0.41626,0.54977,0.55584,-0.00062003,0.72545,0.039518,0.015657,-0.00019538,0.0016938,15.896,8.8816,-0.02212,11.832,0.026818,0.013255,-0.00017481,0.021075,0.17737,0.065584,0.0021344,0.05393,154.31,149.74
0.45776,0.571,0.38138,0.0019081,0.41308,0.02303,0.016824,-2.85E-05,0.0013693,15.064,9.0362,-0.26902,11.727,0.02586,0.012696,8.39E-05,0.018031,0.56661,0.067881,0.0019626,0.042552,101.31,150.72
0.44372,0.33993,0.25363,0.00060287,0.25526,0.018274,0.014192,-0.00018205,0.0015359,14.62,8.4575,-0.084465,11.898,0.030518,0.018394,0.00050886,0.025563,0.55359,0.046475,0.0010306,0.029082,181.03,180.85
0.43916,0.60968,0.46629,0.00051971,0.56857,0.045752,0.015799,-0.00027135,0.0011463,14.706,8.6371,0.082066,12.706,0.031646,0.016713,-3.29E-05,0.023959,0.43097,0.092761,-0.00027141,0.049298,133.64,130.11
0.44786,0.52772,0.57414,-0.00089513,0.70186,0.031189,0.013093,-0.0002671,0.0010787,15.339,8.648,-0.10072,12.944,0.028579,0.01303,0.00038081,0.017751,0.18995,0.043728,0.0011862,0.0358,161.58,159.88
0.44608,0.4577,0.43288,-0.0011577,0.49294,0.012486,0.0095747,-0.00023603,0.0015032,14.273,8.6086,0.18222,12.547,0.028575,0.015316,0.00010164,0.020283,0.5153,0.10784,-7.20E-05,0.040576,185.16,185.67
0.45442,0.56048,0.35061,0.0013022,0.39431,0.018446,0.013987,-0.00011626,0.0016012,14.455,8.7902,-0.21452,12.513,0.0273,0.01492,-9.61E-05,0.020555,0.45359,0.11788,0.00050431,0.065746,105.84,105.8
0.42646,0.60628,0.43467,0.0022336,0.50873,0.026585,0.014723,-9.20E-05,0.0022695,14.875,8.6011,-0.21301,13.608,0.027285,0.015092,-6.24E-05,0.019915,0.41692,0.075253,-0.0014431,0.052093,107.53,189.08
0.43691,0.3246,0.24842,-3.51E-06,0.23009,0.042943,0.004662,-0.00013489,0.0015194,15.353,8.6994,-0.17333,12.167,0.027466,0.012546,-7.37E-05,0.017831,0.45861,0.085208,-0.001916,0.038755,149.81,148.87
0.46541,0.51904,0.2506,-0.00011375,0.27364,0.013576,0.012999,-0.00021983,0.002703,15.03,8.7304,-0.093614,11.764,0.029171,0.013805,4.84E-05,0.018004,0.59781,0.087903,0.0027772,0.030797,131.62,131.52
0.45227,0.51878,0.38631,0.00072501,0.40068,0.014521,0.02252,-0.00029232,0.0014769,15.062,8.7581,0.075454,12.565,0.027277,0.014631,-7.23E-05,0.021474,0.4488,0.10259,-0.0013203,0.0513,112.86,112.75
0.53031,0.57028,0.36755,0.002137,0.39253,0.017144,0.0067949,-9.11E-05,0.0014526,15.038,8.4905,-0.077993,12.97,0.03123,0.016443,1.37E-17,0.024314,0.21222,0.061671,0.0011244,0.039408,92.156,181.97
0.50534,0.49372,0.27118,-5.87E-05,0.26515,0.018524,0.011508,-0.00028667,0.0020343,14.98,8.5294,-0.15121,11.827,0.028523,0.019507,0.00029112,0.02866,0.40645,0.096772,0.0016757,0.036711,154.97,155.38
0.52605,0.52707,0.48271,-0.0019609,0.58313,0.026176,0.010069,-8.18E-06,0.0016845,15.278,8.8931,0.067916,13.243,0.031702,0.019004,0.00041633,0.028484,0.23078,0.053147,-0.0008132,0.041255,107.14,107.87
0.44686,0.57518,0.30717,-0.00060623,0.32039,0.0052936,0.013932,-0.00018545,0.0019719,15.552,9.0889,0.092094,12.742,0.025874,0.016159,8.13E-06,0.022848,0.30895,0.081752,0.003127,0.035573,164.5,163.9
0.47378,0.44776,0.27371,-0.00058504,0.26952,0.012558,0.0095486,-0.00015194,0.0012144,14.859,8.7936,0.16736,13.404,0.029214,0.01703,4.94E-05,0.023511,0.20767,0.041345,-0.0023734,0.029004,159.38,161.74
0.53676,0.44086,0.26623,0.00037063,0.28139,0.0093344,0.011909,-0.00011265,0.0015613,14.924,8.8484,0.11961,12.773,0.035131,0.018497,-5.74E-05,0.029353,0.39108,0.089348,-0.0019186,0.043896,161.51,162.33
0.52571,0.56067,0.4728,-0.00011296,0.53465,0.0059287,0.0094039,-0.00018729,0.0015832,13.902,8.7965,-0.072999,12.816,0.026149,0.020002,0.0001422,0.028492,0.18168,0.057405,-0.0018784,0.05162,79.442,198.02
0.48677,0.59826,0.34492,-0.00058711,0.36556,0.0053581,0.0086691,-0.00019016,0.0018877,14.67,8.6426,-0.073184,11.119,0.029511,0.013748,3.94E-05,0.01919,0.34263,0.045701,-0.0011511,0.040061,147.48,147.32
0.51139,0.47249,0.34135,0.002664,0.36268,0.0070818,0.012257,-8.76E-05,0.0020349,14.098,8.1861,0.17623,12.021,0.025828,0.014349,8.14E-05,0.020896,0.38187,0.10362,-0.0040412,0.040087,147.47,147.35
0.51755,0.39442,0.34638,0.00018029,0.33403,0.094473,0.012505,7.41E-05,0.0017843,14.782,8.4247,-0.038365,11.131,0.025403,0.018956,1.06E-05,0.026357,0.29624,0.057284,-0.0010442,0.039288,118.12,137.35
0.46579,0.51389,0.34725,0.0004468,0.35727,0.0075602,0.010896,-7.23E-05,0.0014228,15.153,9.075,0.1506,13.877,0.031813,0.019649,-4.43E-06,0.029107,0.31915,0.077445,-0.0047892,0.039725,97.708,194.14
0.44946,0.58644,0.47473,0.00098356,0.53091,0.0041269,0.010686,-0.00020485,0.0014805,14.936,8.9924,0.17288,13.136,0.031692,0.022879,0.00013271,0.034807,0.36103,0.11702,0.0053048,0.055589,110.31,109.78
0.45206,0.4454,0.25177,0.00075447,0.301,0.0053851,0.013177,-0.00024942,0.0014748,14.931,8.6433,0.13519,12.585,0.033005,0.026046,-5.46E-06,0.038989,0.41538,0.04576,-0.00027098,0.030477,78.685,177.29
0.45957,0.33161,0.43751,0.0027764,0.44678,0.048639,0.018915,1.39E-05,0.0013449,15.047,8.5783,0.010059,12.925,0.032997,0.020951,0.00027884,0.030001,0.26969,0.060917,0.00083753,0.045462,116.86,116.42
0.45043,0.57998,0.31723,0.0018502,0.32117,0.0063232,0.0056216,-0.00014642,0.0015734,14.985,8.7252,-0.0025487,12.302,0.026275,0.013807,7.94E-05,0.020162,0.47293,0.079848,0.0018779,0.038893,147.61,148.51
0.47205,0.45306,0.20388,0.00025546,0.21875,0.02595,0.010505,-8.76E-05,0.0018116,15.1,8.7048,-0.048997,12.819,0.028135,0.013031,4.99E-05,0.019051,0.57387,0.029262,0.00099076,0.026794,120.29,180.21
0.44651,0.54568,0.29618,0.00050184,0.30941,0.076373,0.0073379,-2.96E-05,0.0014736,15.175,8.7235,0.10864,12.073,0.023026,0.011613,2.82E-05,0.016252,0.4979,0.090026,-0.0026072,0.025454,157.12,156.39
0.46345,0.52813,0.46152,1.61E-05,0.53242,0.0036492,0.0074343,-0.00018646,0.001452,15.354,8.8144,-0.037811,11.529,0.031162,0.014844,0.00013284,0.021467,0.3973,0.061706,0.0017331,0.036541,117.63,145.16
0.47299,0.58025,0.34986,0.00035013,0.36437,0.023055,0.010192,-0.00024033,0.0016336,13.467,8.2368,0.053503,9.4191,0.026595,0.015652,0.00033533,0.020106,0.39316,0.12289,-0.0070231,0.035103,102.38,153.12
0.52396,0.46279,0.29734,0.00024213,0.28264,0.0061839,0.011631,-0.00022661,0.0012405,15.342,8.628,0.043723,11.488,0.024344,0.014348,6.06E-05,0.018343,0.20158,0.065762,0.0017819,0.038738,100.53,156.59
0.43879,0.45166,0.28537,-0.00019432,0.31315,0.035237,0.013003,-0.00014531,0.0019264,15.539,8.6197,-0.003999,11.603,0.019694,0.010691,-1.61E-05,0.015768,0.80704,0.027192,-8.20E-05,0.021569,132.79,133.01
0.45441,0.56987,0.33374,0.0013564,0.4121,0.0082755,0.0087622,-0.00023598,0.0020244,15.432,8.5142,0.087719,10.745,0.027675,0.015233,5.72E-05,0.021926,0.38385,0.04302,-0.00037147,0.027786,111.61,139.39
0.41914,0.47144,0.39926,-0.0026089,0.42222,0.017375,0.013353,-7.20E-05,0.00090864,14.192,8.4765,0.075669,12.106,0.025296,0.017624,3.33E-05,0.02486,0.24389,0.06974,-0.0012688,0.050721,143.87,142.75
0.42325,0.53265,0.40029,0.0013354,0.43891,0.011932,0.0083196,-5.60E-05,0.0013232,16.336,8.5631,-0.13695,11.654,0.037284,0.031251,0.00016775,0.046136,0.22867,0.059163,0.0035704,0.034823,123.32,183.98
0.4217,0.533,0.36444,0.00082657,0.40376,0.0044745,0.012129,-0.00017307,0.0011961,15.205,8.5906,0.063977,13.462,0.02734,0.014693,9.60E-05,0.0199,0.26597,0.074451,-0.0026663,0.062811,170.39,175.21
0.3735,0.51627,0.3442,-0.0008012,0.35849,0.013902,0.0069552,-0.00012276,0.0013907,17.253,8.127,-0.083558,11.574,0.025245,0.013686,3.73E-05,0.018297,0.31304,0.096974,0.0018839,0.050838,169.08,170.42
0.41503,0.41704,0.4236,0.001315,0.51764,0.019265,0.012211,-0.00016709,0.0010983,15.317,9.377,-0.47949,11.984,0.067264,0.083962,0.00027859,0.12493,0.15684,0.064155,0.0008416,0.036411,74.287,145.7
0.49869,0.51563,0.41875,-0.001661,0.466,0.0098222,0.0071176,-0.00016783,0.0011389,15.939,8.7031,-0.18832,12.112,0.023794,0.013641,0.00012509,0.018326,0.24855,0.072396,-8.93E-05,0.052248,143.72,141
0.4145,0.51086,0.36505,-0.0012811,0.40548,0.012534,0.01471,3.87E-05,0.0020794,13.706,8.5679,0.39841,12.323,0.033289,0.040089,0.00016763,0.058285,0.2299,0.050706,-0.00252,0.045678,83.276,155.99
0.37882,0.43511,0.4867,0.0011466,0.62324,0.01327,0.017373,-0.00019623,0.00092666,15.343,8.9761,-0.11358,13.819,0.024065,0.012265,-6.18E-05,0.019075,0.19059,0.07126,0.0021163,0.056673,83.143,133.43
0.39932,0.32066,0.44095,0.00042578,0.52719,0.064634,0.013822,-9.53E-05,0.0015519,14.96,8.4726,-0.13748,12.931,0.041088,0.075389,-0.017488,0.080032,0.17708,0.084845,0.0019299,0.069351,134.96,175.88
0.40302,0.47912,0.48074,-0.00020003,0.5824,0.0013923,0.015129,-0.00023408,0.0013991,15.045,8.8327,0.33856,12.749,0.035601,0.040253,-0.00015687,0.05103,0.21739,0.054102,-0.00070812,0.042633,102.88,102.74
0.48826,0.476,0.30355,-4.10E-05,0.3056,0.015679,0.012226,-0.00022017,0.0010248,15.41,8.4502,-0.0026825,11.507,0.022275,0.012832,0.00015729,0.017658,0.2373,0.066204,-0.0010057,0.051963,138.6,136.68
0.56688,0.39546,0.3369,-0.0030282,0.36775,0.022501,0.043726,-0.00033205,0.0018148,20.924,7.1115,-0.38015,9.2313,0.02158,0.035586,-0.00015944,0.04908,0.18766,0.10147,-0.0021752,0.057076,107.67,126.33
0.40257,0.51714,0.34458,-0.00040536,0.36831,0.01786,0.0067749,-0.00012863,0.0023189,15.177,8.8504,-0.052411,12.25,0.026482,0.015429,-7.83E-05,0.021436,0.29224,0.099414,-0.0026042,0.040082,117.35,180.03
0.43916,0.65493,0.38869,-0.00052265,0.43929,0.017063,0.0075703,-0.00012488,0.0020668,15.426,8.6642,0.011644,12.226,0.019246,0.015029,3.67E-05,0.021608,0.43349,0.049513,-0.00087602,0.042563,126.21,158.09
0.52724,0.54599,0.43352,0.0012824,0.46727,0.03427,0.0097971,-0.00010526,0.0014584,16.097,8.187,-0.30023,10.201,0.026726,0.039312,6.92E-05,0.057142,0.19956,0.064432,0.0014674,0.051636,162.69,186.21
0.45799,0.53395,0.36593,-0.0019785,0.37464,0.019452,0.02245,-0.00025534,0.0020703,15.882,8.2646,-0.26567,10.745,0.030173,0.024963,4.47E-05,0.034477,0.17843,0.053461,-0.00074797,0.039025,191.04,189.18
0.48964,0.37458,0.50065,-0.0015742,0.56624,0.022637,0.0162,-0.00021799,0.0011892,17.378,8.2507,-0.20706,9.9837,0.023203,0.013872,-2.66E-05,0.018434,0.21124,0.075939,0.00019153,0.056437,165.56,87.823
0.46592,0.47651,0.29545,-0.0014001,0.29445,0.012757,0.014495,-5.95E-05,0.001603,13.708,8.293,0.22994,9.5551,0.025723,0.01508,4.11E-05,0.019934,0.35591,0.13082,0.0017816,0.055631,79.504,198.23
0.47046,0.33996,0.35506,-0.00092667,0.33675,-0.01054,0.050035,-0.00046688,0.00057975,12.96,10.735,-0.21149,18.66,0.030254,0.03577,-0.00015023,0.052239,0.15958,0.076484,-0.0030891,0.071355,174.32,198.26
0.46131,0.46513,0.34849,0.00055034,0.35911,0.011488,0.022696,-0.00020406,0.0007979,15.887,8.1744,0.42572,11.91,0.024124,0.012856,-1.39E-05,0.017181,0.15857,0.079359,0.0014776,0.037734,168.8,163.05
0.52417,0.47014,0.38469,0.00080261,0.45075,0.023269,0.018066,-0.00023107,0.0014299,16.198,9.865,-0.36534,14.798,0.031064,0.034779,-6.09E-05,0.048315,0.17145,0.069748,0.0029182,0.040944,145.44,93.056
0.42689,0.39456,0.36017,-0.0021492,0.37113,0.014514,0.020409,-0.00023999,0.00071958,13.637,7.4276,0.28739,11.121,0.036681,0.038992,-0.00060117,0.04217,0.15248,0.059694,0.0004731,0.042944,104.46,188.55
0.51235,0.40514,0.41268,0.0029556,0.44373,0.022385,0.024243,-0.00025498,0.0013697,15.887,7.9341,-0.27764,10.101,0.028823,0.025258,0.00024763,0.038947,0.25528,0.0985,-0.0034605,0.078826,72.539,71.61
0.50317,0.46631,0.39478,0.00017375,0.42944,0.045514,0.022718,-0.00012697,0.00096751,17.567,7.1805,0.069115,10.012,0.025883,0.014716,0.00029513,0.021267,0.22034,0.082022,0.0024239,0.063091,135.2,129.47
0.51183,0.27481,0.32602,-0.00068991,0.30316,6.59E-05,0.027532,-0.00029797,0.0007328,16.959,7.4782,-0.4019,8.8123,0.020023,0.025036,-0.00035668,0.033708,0.13647,0.043604,-0.00058587,0.041692,178.72,141.46
0.47875,0.45433,0.41234,0.00052933,0.43774,0.0098591,0.011974,-0.00014015,0.00090871,18.549,7.5687,0.26251,10.272,0.032023,0.028418,-0.00021995,0.037508,0.26406,0.079484,0.0038625,0.087686,105.21,197.99
0.51211,0.36752,0.33566,-0.0012162,0.32903,0.030157,0.016686,-0.0002624,0.0011591,13.612,8.927,0.66163,11.667,0.019372,0.016407,-0.00032048,0.025048,0.13959,0.042837,-0.0018295,0.0322,148.79,74.403
0.4622,0.36456,0.3776,0.00069783,0.4364,0.10741,0.013966,-0.00028598,0.0010144,11.175,6.8702,-0.38253,11.976,0.025905,0.040982,0.0030009,0.055695,0.1445,0.059213,-0.0017333,0.04675,97.83,97.299
0.44165,0.32705,0.37086,0.00017066,0.40243,0.039316,0.031696,-0.00018036,0.0011477,15.015,8.7857,-0.063703,9.5935,0.041855,0.049025,0.0010532,0.052834,0.19758,0.092946,-0.0016569,0.06913,123.42,124.84
0.45587,0.34317,0.33234,0.0007805,0.32579,0.0016502,0.021838,-0.00027423,0.0015897,12.296,7.4508,0.24553,9.3266,0.04699,0.030663,-0.00011905,0.046911,0.19748,0.075037,0.001573,0.057106,149.23,149.36
0.42385,0.33001,0.345,0.0028781,0.34973,0.056235,0.071524,-0.00068591,0.00083078,20.724,1.7392,0.048867,2.6256,0.023799,0.028973,7.67E-05,0.036194,0.1574,0.053169,6.22E-05,0.052308,148.67,122.02
