0.20037,1.3971,1.2106,1.5963,1.4052,1.7014,1.5751,1.7529,1.5663,1.5862,1.4207,1.2312,1.3224,1.2753,1.2465,1.3178,1.1941,1.0639,1.0741,1.0472,0.96493,0.80583,0.54674,0.31528,0.060691,0.08712,0.056173,0.061058,0.099536,0.03424,0.10407,0.052345,0.096018,0.093469,0.044121,0.10922,0.061978,0.054578,0.089871,0.057868,0.020379,0.017365,0.034976,0.024848,0.021369,0.026862,0.025047,1509.7,361.16,0.11119,221.79,1352,444.8,-0.2813,321.63,-0.034561,0.23668,0.3274,-0.031559,-0.015297,0.024725,0.48688,0.54316,0.67202,0.60307,0.18866,0.21587,0.53557,0.71822,0.028028,0.038037,14.417,8.1763,0.021962,0.0091052,119.93,157.97
0.3559,1.344,1.4255,1.2339,1.2011,0.87817,0.84065,0.83626,0.79253,0.77399,0.59187,0.54029,0.55836,0.55004,0.52873,0.53812,0.45778,0.59461,0.57766,0.67101,0.65607,0.63924,0.34871,0.49317,0.05004,0.013862,0.017374,0.035378,0.020092,0.10081,0.019052,0.019931,0.10308,0.028181,0.033662,0.03585,0.043129,0.030201,0.024978,0.030765,0.027275,0.041121,0.023128,0.02295,0.045006,0.0071498,0.021397,1753.9,437.24,-0.37609,297.2,1294,704.64,-0.31943,458.44,0.11909,0.037596,-0.12337,0.051814,0.028278,0.0090961,0.42595,0.2969,0.52835,0.42886,0.16776,0.202,0.46509,0.69174,0.034692,0.0078929,15.306,8.7046,0.036675,0.023367,56.355,166.93
0.2428,1.4825,1.3439,1.8018,1.4121,1.3285,1.1091,1.3695,0.73678,1.0834,1.1497,1.1627,0.88752,1.095,0.85111,1.1683,1.1895,1.2251,1.0808,0.93936,0.83693,0.69682,0.51091,0.33808,0.044759,0.05874,0.069489,0.067704,0.090935,0.1279,0.088843,0.014109,0.1318,0.095988,0.081332,0.082229,0.040841,0.027944,0.062659,0.02052,0.025479,0.01321,0.058303,0.034978,0.016887,0.01626,0.023499,1601,208.4,-0.31113,120.16,1336.3,495.22,-0.61697,195.52,-0.026509,-0.077346,0.22481,-0.29683,-0.063459,-0.10587,0.34208,0.3604,0.67352,0.63884,0.1972,0.22435,0.7092,0.67751,0.033096,0.012964,15.561,8.8856,0.038373,0.026897,185.04,186.27
0.23217,1.5374,1.5356,1.864,1.5442,1.5219,1.4261,1.0078,0.85097,1.0097,1.0656,1.0775,0.98492,1.019,0.77625,1.0362,1.1553,1.2648,0.9755,0.82795,0.88231,0.9132,0.86181,0.3164,0.059893,0.061278,0.030421,0.10256,0.064072,0.18139,0.042912,0.07143,0.088805,0.14909,0.1254,0.061019,0.093975,0.063299,0.073336,0.083212,0.1138,0.059591,0.0086548,0.0067872,0.025467,0.0046039,0.046139,1851.3,295.33,0.70692,208.42,1307.2,413.4,0.41166,194.68,-0.065758,-0.047047,0.074027,-0.2053,-0.013477,-0.077412,0.35075,0.29491,0.49992,0.6235,0.20291,0.19037,0.60687,0.68783,0.034724,0.020014,15.016,9.107,0.036295,0.021284,106.59,199.42
0.20512,1.6823,1.0781,1.2476,1.0301,0.86008,0.94699,0.76601,0.47231,0.43257,0.56781,0.72025,0.85535,0.77591,0.6589,0.69188,0.68945,0.74645,0.48148,0.48332,0.47439,0.44022,0.33302,0.60326,0.057275,0.068013,0.026129,0.11518,0.031854,0.073066,0.01822,0.0086381,0.028968,0.014477,0.0096155,0.078831,0.041472,0.015086,0.058596,0.017718,0.017972,0.044827,0.019349,0.035688,0.035608,0.03315,0.075017,1735.2,308.11,0.033747,181.84,1152,372.65,0.012601,206.65,0.0085917,-0.0069167,-0.043836,-0.15006,0.012699,-0.070462,0.32291,0.29081,0.49335,0.53251,0.17285,0.19118,0.4248,0.65036,0.021767,0.01995,15.413,8.6043,0.053536,0.049959,160.23,162.63
0.23926,1.4352,1.1707,1.5153,1.3014,1.201,1.0594,1.1825,0.5125,0.71772,0.89584,1.0528,1.0043,0.84585,0.66132,0.75121,0.96689,1.0506,0.73188,0.69514,0.69385,0.69796,0.59303,0.53163,0.019168,0.036538,0.047556,0.025289,0.08704,0.030422,0.033356,0.09056,0.097228,0.048179,0.031378,0.030022,0.011505,0.020923,0.064502,0.049147,0.0089056,0.10049,0.024181,0.027699,0.0068096,0.0031558,0.11013,1759.7,282.9,-0.13688,158.14,1396.3,441.02,-0.1231,184.73,0.042632,-0.05078,0.084509,-0.036297,-0.023876,-0.063414,0.35812,0.38452,0.55429,0.55237,0.19858,0.21724,0.62716,0.73804,0.016825,0.017888,17.379,8.694,0.058182,0.060298,104.84,195.65
0.25961,1.5992,1.1744,1.5323,1.303,1.2962,1.2141,1.1809,0.86568,0.86526,0.9425,1.07,1.2039,1.0612,0.81011,0.87405,0.99486,1.0156,1.0014,0.84864,0.81335,0.80544,0.65971,0.23556,0.014453,0.007649,0.045245,0.12634,0.12123,0.16623,0.061022,0.10004,0.094496,0.1525,0.12831,0.15009,0.13422,0.12508,0.086989,0.052243,0.076344,0.10233,0.059287,0.011857,0.0072936,0.025068,0.087455,1851.4,342,0.16672,175.35,1432.4,389.15,-0.097678,202.76,0.15767,-0.072144,-0.070565,0.24173,0.0075268,0.053857,0.47274,0.38626,0.6254,0.56131,0.2249,0.23087,0.69844,0.73271,0.054897,0.01852,14.846,9.3132,0.044128,0.03366,112.39,199.33
0.26305,1.6191,1.3369,1.5672,1.2536,1.2991,1.1317,0.90487,0.54742,0.54687,0.63285,0.80292,0.79899,0.85891,0.72431,0.92184,0.95166,0.95605,0.64203,0.56869,0.51761,0.41261,0.29429,0.26789,0.061705,0.08423,0.12237,0.01323,0.01982,0.0059015,0.047424,0.055825,0.031214,0.034015,0.02639,0.044588,0.011475,0.051933,0.022061,0.034984,0.011333,0.020287,0.0097905,0.012377,0.021625,0.0072032,0.061423,1456.7,246.95,-0.042173,170.42,1068.7,460.38,0.42331,257.5,0.15162,-0.062285,-0.099283,0.18914,-0.050966,0.051496,0.37912,0.32106,0.64499,0.57021,0.19532,0.23609,0.72497,0.66657,0.018991,0.018178,14.178,8.6606,0.034917,0.024991,166.86,164.4
0.21906,1.6162,1.3442,1.5383,1.2868,1.4312,1.1495,0.77562,0.66947,0.72633,0.77861,0.80893,0.83929,0.78769,0.54931,0.68327,0.79832,0.82082,0.72229,0.78004,0.82726,0.9364,0.8239,0.36674,0.031409,0.11995,0.17155,0.045779,0.061376,0.12266,0.022682,0.039375,0.078527,0.036265,0.046281,0.056383,0.067171,0.036061,0.016374,0.01319,0.036253,0.038686,0.0043433,0.0064568,0.022797,0.019542,0.040929,2053.3,377.64,-0.022282,186.48,1494.2,438.24,0.83886,211.97,0.0010637,-0.05804,-0.060092,-0.0084976,-0.043696,-0.013533,0.40386,0.29692,0.60003,0.56053,0.19751,0.26415,0.446,0.64344,0.019752,0.013343,17.42,9.2858,0.050763,0.0548,83.377,81.956
0.25425,1.5005,1.3245,1.7922,1.3313,1.2851,1.212,1.0592,0.76168,0.90104,0.83023,0.88792,0.96225,0.74842,0.57057,0.7552,0.91433,0.84715,0.71747,0.50656,0.54887,0.47798,0.38744,0.44439,0.024882,0.033356,0.072773,0.016685,0.008404,0.023806,0.081174,0.069607,0.081734,0.023154,0.032868,0.0084169,0.10577,0.14902,0.092436,0.10577,0.10256,0.13256,0.12053,0.082866,0.090893,0.079398,0.068554,1523.8,213.84,0.27687,159.88,1181.5,487.53,0.55331,198.44,0.17675,-0.086656,-0.21654,0.25938,0.019443,0.087816,0.52548,0.36549,0.65946,0.58606,0.22623,0.24809,0.83942,0.68428,0.027314,0.018457,14.643,8.2918,0.035263,0.022168,122.71,156.93
0.27628,1.4659,1.3371,1.4693,1.2163,1.1298,0.97725,1.0341,0.65184,0.79228,0.77574,0.64013,0.76644,0.75494,0.55081,0.66951,0.8514,0.79657,0.76038,0.76425,0.79727,0.85522,0.77285,0.30521,0.046415,0.0034365,0.064726,0.097413,0.012958,0.023278,0.10453,0.071848,0.026559,0.018124,0.11003,0.055927,0.053372,0.027287,0.037367,0.042896,0.044718,0.050914,0.010973,0.021474,0.024234,0.015134,0.024127,1933.6,307.61,-0.64108,216.77,1377.6,329.91,0.10333,229.89,0.15176,-0.090277,0.20007,0.18725,0.031027,-0.080517,0.41001,0.36557,0.56767,0.63103,0.24346,0.20861,0.75406,0.70807,0.039662,0.012488,17.275,9.4072,0.040126,0.036169,137.01,184.86
0.2389,1.8649,1.6327,1.7508,1.3682,1.2343,1.1049,0.86069,0.60119,0.71048,0.65146,0.71582,0.88536,0.76548,0.50221,0.55471,0.68208,0.77351,0.5204,0.51748,0.54933,0.53455,0.43358,0.43491,0.034973,0.043482,0.10609,0.028189,0.074961,0.034564,0.051114,0.011405,0.030044,0.049817,0.06104,0.01551,0.007297,0.063879,0.037288,0.061327,0.045017,0.069501,0.0061985,0.018768,0.027285,0.025812,0.07501,1522.8,254.59,0.20736,165.48,1026.6,515.22,0.16101,185.7,0.1544,0.019717,-0.3073,0.02205,-0.037761,0.10318,0.55148,0.33274,0.71879,0.60124,0.20433,0.28458,0.66246,0.70913,0.014397,0.011673,15.777,8.6083,0.038495,0.023667,101.3,101.21
0.24217,1.7875,1.4466,1.6457,1.5254,1.1027,1.2953,1.0632,0.98741,0.61618,0.98348,1.1099,0.91405,0.91676,0.82782,0.92414,1.0514,1.1917,0.82305,0.6738,0.77278,0.65248,0.48315,0.34321,0.020495,0.015551,0.0806,0.084741,0.048218,0.023854,0.12244,0.16781,0.2069,0.10665,0.066931,0.045708,0.01551,0.044233,0.059678,0.017606,0.014787,0.067172,0.034171,0.019657,0.031391,0.032635,0.01879,1530.5,235.77,0.11212,145.95,1127.5,538.15,-0.4332,199.59,0.015935,0.099766,-0.23195,0.022603,0.0033685,0.13232,0.48101,0.40985,0.73385,0.56088,0.23382,0.26547,0.66232,0.70983,0.043578,0.010134,15.409,9.0658,0.038919,0.02901,98.565,197.89
0.23804,1.4205,1.4984,1.6826,1.4269,1.6286,1.2841,0.97597,0.99445,0.74885,0.80195,0.8266,1.1529,1.2278,1.0565,1.3221,1.0633,1.0895,1.06,0.99547,0.68882,0.48556,0.36743,0.33597,0.033363,0.013332,0.025977,0.054447,0.15478,0.20711,0.052553,0.031868,0.041524,0.020206,0.031125,0.088475,0.24783,0.17481,0.17572,0.018191,0.046825,0.083731,0.059916,0.038249,0.007518,0.018235,0.0059561,1528.2,239.25,-0.0072706,158.01,1181.5,355.42,-0.31911,168.34,0.32278,-0.082643,-0.43684,0.29978,0.1227,0.13019,0.45364,0.33697,0.67076,0.64956,0.25965,0.22887,0.7882,0.67062,0.067102,0.022027,12.681,8.4376,0.041139,0.03695,186.42,195.01
0.24848,1.4664,1.3711,1.7002,1.0717,0.99673,0.72308,0.8104,0.47288,0.56735,0.5475,0.59614,0.65291,0.5993,0.63443,0.82615,0.85438,0.79271,0.75564,0.62124,0.47351,0.23103,0.12308,0.59008,0.0045292,0.073531,0.048127,0.038323,0.12549,0.06752,0.014097,0.032154,0.040917,0.0089217,0.016866,0.036537,0.026191,0.062792,0.016295,0.015553,0.034454,0.070091,0.043846,0.008024,0.014461,0.013218,0.11302,1496.3,229.8,0.081413,162.75,1089.8,403.35,-0.11257,205.43,0.04398,0.090671,-0.29242,-0.19603,0.11432,0.033025,0.34908,0.35239,0.60813,0.61843,0.2115,0.19928,0.68056,0.60577,0.016386,0.013866,14.18,8.97,0.044768,0.026007,101.61,196.39
0.26487,1.6544,1.6381,1.5382,1.5461,1.4766,0.99997,0.82659,0.70579,0.8152,0.76884,0.63299,0.87458,0.95831,0.88881,1.195,1.1758,1.0925,0.95595,0.85733,0.58725,0.38542,0.24381,0.58459,0.008088,0.043832,0.013819,0.10754,0.16296,0.049925,0.021505,0.020409,0.055579,0.14117,0.016269,0.053532,0.12011,0.053186,0.11281,0.13256,0.1147,0.058456,0.057098,0.02621,0.027132,0.022368,0.13219,1504.3,192.57,0.038433,133.94,1091.1,367.31,-0.22016,171.76,-0.076954,0.11531,-0.078558,-0.21637,0.067003,-0.047925,0.37343,0.3589,0.4084,0.55229,0.20824,0.16874,0.46789,0.6534,0.014989,0.013519,12.372,8.2597,0.038377,0.026668,181.35,187.88
0.26073,1.338,1.5063,1.1335,1.1052,0.75199,0.65331,0.64021,0.53005,0.5058,0.53854,0.56203,0.61956,0.55878,0.65996,0.67832,0.6601,0.66083,0.53913,0.51943,0.49481,0.31853,0.14089,0.50239,0.035626,0.048902,0.040503,0.055477,0.20515,0.14854,0.093608,0.12437,0.046599,0.048462,0.064352,0.097447,0.051741,0.070495,0.084412,0.091948,0.11169,0.10417,0.066042,0.064217,0.039097,0.030655,0.0060241,1602.6,274.5,-0.31175,166.13,1164.8,394.11,0.066166,197.64,-0.0071275,0.0597,-0.063137,-0.0011697,0.045371,-0.0047793,0.34473,0.33313,0.30597,0.40614,0.18544,0.14881,0.33995,0.63796,0.052993,0.01109,18.547,11.306,0.051414,0.030775,82.085,161.46
0.25072,1.1755,1.5596,1.4804,1.6801,1.2898,1.0891,1.0693,0.6706,0.98384,0.71022,0.85945,0.99263,1.0529,1.1771,1.3138,1.0259,1.3889,0.98505,0.97886,0.78508,0.43648,0.25542,0.27648,0.027992,0.050781,0.032096,0.022932,0.015306,0.040197,0.030192,0.086626,0.042034,0.10325,0.018318,0.038834,0.082326,0.021218,0.016619,0.077002,0.075844,0.043978,0.019612,0.014093,0.0074245,0.0026978,0.028804,1525.4,199.67,-0.00049579,115.99,1348.1,432.96,0.17118,160.58,-0.0138,0.22386,-0.20287,0.0095465,0.11162,-0.046552,0.56149,0.56426,0.68395,0.67241,0.30439,0.25559,0.70603,0.62558,0.045684,0.011869,15.775,8.8952,0.041108,0.030102,94.503,95.938
0.25515,1.2991,1.7649,1.7927,1.3625,1.3362,1.2757,1.0804,0.75131,0.93132,1.1068,0.90622,1.207,1.0951,1.0741,1.1653,1.1078,0.91836,0.97232,0.73939,0.61479,0.48238,0.28049,0.26677,0.0089964,0.13783,0.018312,0.092972,0.083906,0.24552,0.17197,0.098998,0.19937,0.25084,0.12296,0.22351,0.21665,0.13752,0.13981,0.14592,0.019525,0.099778,0.091114,0.083696,0.07089,0.056908,0.077651,1456.5,237.89,0.26102,162.41,1100.7,317.04,-0.38787,161.63,0.068503,0.06079,-0.32584,-0.12655,0.082869,0.013576,0.39988,0.32467,0.59499,0.67574,0.21301,0.21796,0.7103,0.64884,0.011829,0.015841,13.987,9.6538,0.035174,0.020095,104.48,144.16
0.29764,0.96318,2.01,1.3679,1.2019,1.4116,0.89003,0.78856,0.81648,0.94287,0.75414,0.72966,0.80656,0.90427,0.59333,0.73384,0.67627,0.75714,0.74558,0.78052,1.0177,1.2124,0.93741,0.34227,0.067847,0.030727,0.10265,0.054545,0.079976,0.16508,0.058802,0.042489,0.039825,0.087639,0.054202,0.024968,0.011014,0.055091,0.018618,0.016316,0.0099671,0.014151,0.022835,0.025761,0.025624,0.044491,0.044011,2164.2,424.01,-0.11811,262.76,1582.2,835.38,-0.2333,474.84,0.35383,0.047897,-0.46425,0.042205,0.027374,-0.13703,0.49299,0.36189,0.67556,0.52711,0.21326,0.29242,0.74095,0.61519,0.042999,0.011391,15.133,8.5537,0.031272,0.025138,130.42,123.47
0.37127,1.2827,2.1901,1.7577,1.7241,1.3252,1.3277,0.99149,0.9571,1.025,0.75789,0.84341,0.80372,0.90745,0.70848,0.9729,0.90103,0.62568,0.81358,0.92395,1.0827,1.3891,1.0859,0.1982,0.064937,0.0096314,0.082152,0.0068197,0.037203,0.03713,0.12141,0.12428,0.06537,0.10038,0.039379,0.0069136,0.006942,0.036054,0.016741,0.031307,0.076622,0.01232,0.011144,0.021583,0.041352,0.035094,0.0045888,1972.5,496.84,0.26979,279.92,1305.5,706.42,0.37159,436.23,0.13868,0.17621,-0.26468,-0.17357,0.06215,-0.056443,0.51913,0.33802,0.75043,0.57426,0.20938,0.26641,0.68242,0.49233,0.024228,0.011791,14.687,8.2754,0.022651,0.015986,110.66,110.45
0.37846,1.1415,2.0457,1.8463,1.5432,1.634,1.0626,0.86565,0.96082,0.85708,1.0156,0.80904,0.78533,0.9692,0.85808,0.87438,0.7012,0.78914,0.78875,0.94621,1.1053,1.1642,1.0109,0.24288,0.10238,0.04145,0.05273,0.011403,0.03102,0.028198,0.024965,0.017496,0.035523,0.063342,0.032723,0.022316,0.017702,0.073087,0.010918,0.014309,0.0068114,0.04493,0.088791,0.064536,0.038453,0.051997,0.029116,1957.1,459.59,-0.60573,257.58,1280.9,579.4,-0.58719,366.56,0.50521,-0.029098,-0.48659,-0.087932,0.068829,-0.15975,0.49511,0.2936,0.75583,0.48873,0.19579,0.28854,0.6709,0.52172,0.040239,0.0099984,15.024,8.3853,0.022477,0.012612,58.88,169.49
0.34099,0.93579,1.7298,1.6533,0.8538,1.1782,0.76629,1.0046,0.63993,1.031,0.73757,0.8858,0.82997,0.82472,0.50299,0.67467,0.79939,0.53363,0.85949,0.87958,1.0549,1.1196,0.82892,0.30292,0.034975,0.058883,0.10555,0.11479,0.27865,0.018243,0.23716,0.045531,0.20731,0.15709,0.15635,0.19696,0.069525,0.031389,0.11017,0.19656,0.096282,0.2204,0.17552,0.21918,0.19263,0.13631,0.059631,1875.5,479.84,-0.24477,253.81,1258.3,837.01,-0.33808,391.5,0.020036,0.35946,-0.3197,-0.1417,0.193,-0.040429,0.50517,0.4165,0.60749,0.53698,0.23692,0.27131,0.50215,0.54243,0.052574,0.012707,12.058,8.5254,0.028652,0.024628,88.196,151.68
0.39171,1.177,1.945,1.7795,1.2492,1.2612,0.90972,0.656,0.66604,0.80195,0.58127,0.66842,0.4363,0.59378,0.41641,0.47872,0.47409,0.55068,0.56691,0.68411,0.83706,1.0574,0.83371,0.27691,0.085453,0.081417,0.038684,0.25229,0.02591,0.15178,0.18539,0.16368,0.11091,0.07228,0.011803,0.11409,0.11529,0.094501,0.096633,0.065463,0.041848,0.10471,0.10164,0.15476,0.1058,0.098385,0.040855,2046.4,498.67,0.30106,269.6,1352.1,791.52,0.46841,396.1,0.053363,0.25184,-0.5052,-0.11395,0.096869,-0.030554,0.48943,0.41194,0.72382,0.55065,0.25341,0.24969,0.67038,0.52389,0.020011,0.013534,14.271,8.4825,0.025597,0.017756,158.67,154.53
0.36718,0.75233,1.5584,1.5258,1.1688,1.3436,0.77027,0.76646,0.99042,0.87511,0.89984,0.99921,0.86721,0.90627,0.72653,0.87807,0.78512,0.84968,0.82646,0.88775,1.1742,1.2563,0.96902,0.47996,0.22892,0.31213,0.13682,0.21401,0.026133,0.28483,0.04174,0.070349,0.073091,0.03275,0.016128,0.058165,0.025625,0.012006,0.021587,0.013992,0.038784,0.02405,0.020074,0.048458,0.048184,0.056024,0.16605,2127.3,396.76,0.032048,233,1468.8,567.74,-0.40728,346.04,0.42101,0.065385,-0.59536,5.11E-05,0.028915,-0.15759,0.50302,0.3138,0.69334,0.56266,0.19145,0.28445,0.73363,0.58122,0.042059,0.0099843,15.063,8.5174,0.026764,0.016556,185.08,187.58
0.37933,1.4716,2.1222,2.0182,1.7731,1.7085,1.3401,1.3727,1.4363,1.3842,1.2621,1.1851,1.0166,1.1483,1.0015,1.0979,0.90678,0.84399,0.81396,1.0477,1.1782,1.3789,1.2579,0.26148,0.042398,0.019979,0.016486,0.092504,0.043479,0.062626,0.013899,0.10451,0.060948,0.028255,0.054641,0.038883,0.025808,0.04669,0.072036,0.013871,0.014058,0.011871,0.019285,0.038585,0.01688,0.051391,0.0011439,2058.4,489.26,0.17687,282.46,1439.8,612.24,0.12899,370.92,0.2241,0.1342,-0.48166,-0.22453,0.071113,-0.09749,0.50669,0.31552,0.68936,0.62305,0.1995,0.28267,0.82768,0.56846,0.054689,0.01462,14.717,8.5828,0.021111,0.013983,126.39,144.76
