0.3495,0.27403,0.49748,-1.39E-06,0.6155,68.178,8.3525,0.015925,11.736,0.023511,0.01715,8.73E-06,0.022372,0.14622,0.041619,0.0004078,0.041121,193.12,175.07
0.59149,0.41382,0.29243,0.002013,0.2963,108.82,5.6732,0.55632,7.8846,0.021952,0.023728,0.0041351,0.028,0.14318,0.065557,0.00033862,0.0581,81.763,163.85
0.58422,0.47189,0.34865,0.00061334,0.39536,28.22,9.0272,-0.13602,13.006,0.027802,0.021711,-5.18E-05,0.030952,0.17385,0.076744,-0.0015718,0.048281,106.17,199.47
0.48564,0.42201,0.4499,0.00048708,0.49945,90.78,7.6851,-0.29791,11.285,0.024129,0.010393,0.00026395,0.013557,0.21256,0.12694,0.0016678,0.082146,99.452,98.589
0.47048,0.31521,0.40735,0.00016472,0.43154,108.32,8.5578,0.056467,14.099,0.025308,0.015482,0.00077098,0.021239,0.17572,0.051415,0.00089469,0.039448,80.368,152.01
0.40447,0.4019,0.43609,-7.30E-05,0.50297,49.739,8.6214,-0.32292,12.232,0.027259,0.023417,0.0024497,0.024554,0.20699,0.077903,0.00046723,0.066406,168.47,160.05
0.55172,0.43002,0.40196,5.68E-05,0.48827,177.06,7.0936,-0.97344,8.9479,0.033287,0.041998,-0.00014059,0.064342,0.17539,0.076162,-0.0018144,0.04498,128.25,127.74
0.46665,0.45782,0.4036,0.00015576,0.43973,148.17,7.131,-0.29495,10.66,0.023488,0.011091,7.46E-06,0.01624,0.23454,0.095329,0.0032097,0.058865,137.14,144.84
0.46851,0.50099,0.39355,0.0021886,0.44684,41.364,9.2118,0.024974,13.196,0.022907,0.0096089,-2.27E-05,0.013969,0.23357,0.085847,0.0013168,0.06053,89.075,174.14
0.45864,0.42145,0.42212,0.00064892,0.49674,30.202,9.4083,0.543,13.665,0.023161,0.014917,-8.37E-05,0.02197,0.25011,0.093182,-0.00137,0.052415,110.55,107.97
0.54693,0.43315,0.39081,-2.00E-05,0.39286,90.591,7.9844,0.1035,11.325,0.029847,0.023244,0.00014466,0.031442,0.14511,0.078207,0.00085844,0.037097,112.51,122.71
0.60144,0.53555,0.43565,0.0012194,0.47861,253.06,7.5745,-0.52891,9.401,0.016669,0.0088641,-0.00018764,0.013911,0.16537,0.056546,0.00084898,0.046551,94.404,148.45
0.51864,0.3851,0.42859,-0.00051009,0.46206,141.1,7.7963,0.35721,11.561,0.029366,0.026942,-5.54E-05,0.038449,0.20689,0.10881,0.0058336,0.057576,176.52,106.49
0.38056,0.30183,0.2065,0.0010168,0.20731,56.655,2.1287,-0.17904,3.0646,0.026453,0.042348,0.00036577,0.062703,0.16598,0.051031,0.0017878,0.044268,169.72,191.19
0.57709,0.64609,0.45016,0.00072868,0.50343,40.584,8.9692,0.19389,13.159,0.028135,0.014895,4.54E-06,0.020401,0.29895,0.075401,0.0026891,0.042745,153.04,169.47
0.4144,0.26344,0.32912,0.00015218,0.34582,120.67,8.2677,-0.71082,11.768,0.028215,0.021541,2.11E-05,0.032326,0.11859,0.048467,-0.0010957,0.047383,94.993,88.102
0.44562,0.48507,0.44241,-0.0014496,0.51507,45.351,8.5738,-0.21479,11.845,0.024347,0.0091277,5.67E-05,0.012581,0.35155,0.12754,-0.0012708,0.058516,131.46,130.08
0.44437,0.39788,0.36862,8.52E-06,0.34762,63.989,11.331,-0.67541,14.698,0.025415,0.024189,6.10E-05,0.035892,0.16092,0.081293,-0.0041164,0.053602,148.01,141.72
0.47929,0.37159,0.41549,-0.0034895,0.4813,125.35,8.482,-0.096831,12.443,0.029397,0.031386,0.0026678,0.040149,0.37046,0.12787,0.00023239,0.066999,149.1,148.19
0.416,0.49083,0.44624,-0.00035729,0.51925,151.38,7.7766,-0.44774,8.0663,0.024155,0.010759,-4.54E-05,0.01506,0.22031,0.094598,0.0028296,0.075317,138.2,115.19
0.58419,0.38819,0.35241,0.00020155,0.36282,68.041,8.9075,0.3731,13.093,0.024613,0.014154,0.00050254,0.019894,0.28905,0.10286,0.002492,0.082603,116.61,117.27
0.55761,0.38413,0.44252,-0.00043898,0.48633,160.24,5.4967,-0.34528,7.9303,0.033655,0.052438,0.0079087,0.056754,0.1698,0.067688,0.0027385,0.046449,56.808,88.771
0.55469,0.36575,0.42324,-0.0024786,0.44394,204.37,9.3726,-0.31095,12.404,0.03386,0.052233,9.21E-06,0.076069,0.21274,0.10154,0.00040331,0.06651,131.58,131.54
0.59848,0.41109,0.39916,-0.00017665,0.44751,48.956,7.6441,0.21298,11.34,0.031022,0.021598,5.48E-05,0.029875,0.18306,0.053053,-0.00020874,0.064046,84.039,104.31
0.50714,0.44799,0.41502,-0.0011811,0.43662,33.62,8.7908,0.12746,12.801,0.026784,0.020489,2.88E-05,0.030785,0.2129,0.05866,-0.00060516,0.044637,139.26,136.61
0.61687,0.50657,0.29714,-0.0014553,0.30149,197.99,8.8246,0.32571,13.633,0.022177,0.024788,0.00023025,0.035249,0.18033,0.062904,3.63E-05,0.048247,113.19,99.227
0,0.32513,0.40876,-0.0012156,0.43476,217.04,5.7174,-0.44376,8.8167,0.029576,0.046404,0.0058294,0.054595,0.24672,0.10818,0.0082459,0.061468,117.43,154.96
0.56488,0.56491,0.44437,0.0023271,0.48013,147.11,6.6098,-0.16828,9.1717,0.041732,0.054805,-0.00014445,0.076408,0.21523,0.093614,-0.0048324,0.064198,76.276,163.34
0.45789,0.44695,0.29271,0.00067885,0.29527,203.92,5.3313,-0.99929,5.6513,0.025416,0.018828,-0.00022392,0.024308,0.15734,0.063537,0.0060256,0.044749,85.525,133.53
0.66509,0.3196,0.49138,0.00057354,0.59689,65.065,7.1452,0.53048,11.027,0.030761,0.028359,3.83E-05,0.04015,0.15661,0.055907,0.0038343,0.067342,62.645,131.03
0.44649,0.31728,0.30936,-0.00039012,0.30575,44.622,8.8403,0.1814,11.804,0.02549,0.013245,-3.78E-05,0.01763,0.24968,0.08797,0.0024311,0.05395,100.95,125.33
0.47408,0.42181,0.3471,0.0010346,0.3463,55.25,8.456,0.44221,12.665,0.019849,0.019165,-0.00028042,0.026074,0.18871,0.065444,-0.0019982,0.03854,110.87,122.54
0.68323,0.40641,0.44236,0.00014665,0.53231,95.405,7.885,-0.10337,11.514,0.064043,0.26969,-0.037031,0.27593,0.18253,0.049596,0.00017193,0.050787,98.744,178.75
0.45772,0.44582,0.5518,-0.00039439,0.69521,90.863,9.2396,-0.65254,13.125,0.03037,0.022126,0.0002373,0.034053,0.26182,0.092642,0.0039668,0.075309,69.737,138.47
0.42943,0.44444,0.45735,-0.0027557,0.54421,43.301,9.3623,0.25771,14.034,0.021775,0.014658,4.91E-05,0.019533,0.23307,0.09136,0.00040949,0.052956,114.7,114.84
0.5886,0.42796,0.50655,-0.0010613,0.5791,232.85,9.3537,-0.18146,12.394,0.024031,0.020835,9.89E-05,0.032459,0.2174,0.082457,0.0021191,0.081771,181.44,169.97
0.58543,0.53112,0.35909,-4.05E-05,0.39824,59.555,6.9557,0.090702,8.9675,0.017993,0.011462,5.56E-05,0.016095,0.16813,0.03796,9.80E-05,0.040868,117.6,105.04
0.54818,0.38455,0.32378,0.0013787,0.32791,210.67,8.57,0.13009,10.236,0.019994,0.028806,-9.35E-05,0.04123,0.15035,0.041671,-0.0026638,0.042665,72.222,65.778
0.42557,0.39512,0.42456,-0.00016977,0.4632,78.273,7.9364,-0.62595,12.524,0.025211,0.012659,0.00031746,0.018464,0.19514,0.081019,0.0017573,0.087772,98.363,195.85
0.51397,0.42018,0.44859,-0.00071269,0.49915,119.62,9.3834,-0.063089,13.416,0.029276,0.040247,0.00020433,0.059234,0.17422,0.059935,9.25E-05,0.042816,93.712,97.281
0.56909,0.44413,0.46115,-0.0034835,0.53236,175.26,9.3216,-0.04346,12.017,0.022682,0.015144,-6.77E-05,0.021894,0.23718,0.072664,-0.0026945,0.060106,83.696,82.891
0.53539,0.40121,0.20751,-0.00046459,0.25502,86.231,8.7489,0.045014,11.874,0.023779,0.0098052,0.00018141,0.013661,0.45906,0.05462,0.0014174,0.039905,122.44,122.33
0.45399,0.42304,0.34356,-0.00049025,0.34278,62.26,8.9862,-0.17869,13.945,0.024127,0.009955,0.00013759,0.01409,0.14983,0.041549,0.0014036,0.031714,158.15,165.3
0.51767,0.53249,0.56468,-0.0053259,0.70753,148.63,6.8015,0.6343,8.1745,0.048051,0.038764,-0.00016024,0.053246,0.12061,0.04309,0.00061254,0.043819,76.282,89.981
0.53714,0.51417,0.59017,0.00035887,0.73131,35.941,9.3749,-0.23285,15.448,0.043122,0.037608,0.00030699,0.057163,0.23755,0.096129,-0.004227,0.071593,123.57,147.64
0.54445,0.48482,0.5861,-0.00076528,0.74436,147.65,9.5119,0.41793,11.994,0.037098,0.022874,-7.28E-05,0.030538,0.256,0.12556,0.0072397,0.043203,115.38,88.944
0.57068,0.31943,0.26736,0.00024384,0.22165,54.873,9.8712,-0.18563,14.614,0.01629,0.0085745,-5.22E-05,0.011952,0.15416,0.03972,-0.00039801,0.03661,49.131,127.58
0.56648,0.38973,0.46808,-0.003623,0.55614,20.57,8.9814,0.28774,13.354,0.032854,0.016744,0.00012493,0.023537,0.22339,0.075846,0.0021173,0.091277,111.78,189.05
0.41372,0.43984,0.4265,0.00015675,0.49262,64.245,8.7428,-0.038691,11.506,0.019833,0.012655,-0.00017007,0.018844,0.14351,0.045751,7.45E-05,0.0362,89.567,113.59
0.47695,0.39239,0.42037,-0.0029316,0.40214,168.86,9.7669,0.31383,16.283,0.039145,0.043664,-6.44E-05,0.061487,0.17106,0.065039,0.0031031,0.033623,111.03,98.403
0.64252,0.46786,0.33892,0.0007052,0.38173,81.744,8.7893,0.087214,12.744,0.023353,0.02198,-0.00016156,0.0266,0.20321,0.062687,-0.00039867,0.070087,73.837,81.726
0.59433,0.40594,0.33913,0.00046771,0.35356,95.886,8.2743,0.061697,12.268,0.018036,0.013496,-0.00011905,0.018451,0.13903,0.036271,-0.0001602,0.035928,178.13,178.11
0.46975,0.25107,0.34685,-0.0013603,0.323,34.386,8.591,1.5279,14.326,0.034175,0.035225,-0.00038136,0.051128,0.084459,0.051341,0.0034351,0.030143,51.835,149.31
0.6967,0.43281,0.46767,-0.00087269,0.6026,30.295,9.3099,-0.57895,11.68,0.024247,0.015136,0.00047982,0.021494,0.24306,0.076085,-0.00025095,0.066419,178.96,81.807
0.59355,0.43269,0.36341,1.77E-05,0.39414,53.334,8.3206,-0.15813,11.985,0.018728,0.01322,-4.07E-05,0.0179,0.23287,0.056557,0.0006276,0.048077,135.09,124.93
0.69096,0.46228,0.50724,0.0011702,0.64081,41.873,8.5538,-0.18709,9.7922,0.033264,0.047107,1.25E-05,0.067079,0.20566,0.072438,-0.0045467,0.071597,106.89,114.64
0.52926,0.41387,0.49809,0.00021639,0.59797,83.696,9.0903,0.20612,12.205,0.03108,0.018978,-0.0001805,0.027509,0.20454,0.085493,0.001448,0.074481,71.021,143.66
0.47186,0.50114,0.44814,-0.00014853,0.50431,45.511,8.7974,-0.017484,12.034,0.02603,0.017454,0.00024888,0.024602,0.30685,0.091226,-0.0030996,0.062005,107.81,152.8
0.68902,0.39473,0.48988,-0.0026463,0.62476,73.915,8.6315,-0.17017,12.178,0.029721,0.021695,0.00014394,0.030644,0.16956,0.073253,0.0020084,0.061636,142.22,179.66
0.45303,0.43794,0.37409,0.00080192,0.40539,146.46,9.5714,-0.45678,15.759,0.030567,0.027752,-0.00019976,0.03682,0.17293,0.081083,0.0023349,0.054717,184.36,105.63
0.63016,0.47189,0.41478,0.002048,0.46664,58.876,8.4947,0.086325,11.301,0.025481,0.012321,0.00040319,0.017527,0.28853,0.08468,0.003236,0.045563,114.22,112.51
0.61718,0.41627,0.39715,0.00021012,0.42729,145.3,7.5645,0.8936,11.671,0.02661,0.029767,-0.00036659,0.045314,0.14044,0.084778,-0.0013636,0.063636,122.2,156.4
0.43843,0.39898,0.43473,0.00035425,0.46828,77.766,8.1443,0.047132,11.341,0.02701,0.014438,0.00045736,0.021113,0.24433,0.098905,0.0055473,0.05527,89.89,178.15
0.52535,0.55164,0.47681,-0.00095559,0.54874,127.87,10.398,-0.10212,12.747,0.021036,0.014469,-0.0002046,0.020495,0.23511,0.065837,-0.0006844,0.056562,189.07,133.12
0.42242,0.34525,0.33932,0.0021767,0.35644,58.723,7.9867,0.22224,12.738,0.031918,0.035823,-0.00011704,0.047619,0.18232,0.11171,0.0033886,0.088641,144.52,148.02
0.58238,0.3432,0.33675,0.00024531,0.35305,61.904,7.5923,-0.18129,10.547,0.025005,0.014662,3.88E-05,0.022501,0.27652,0.080788,0.00064446,0.062434,153.69,153.21
0.52307,0.53862,0.54416,0.00016316,0.60703,76.669,7.9177,-0.23244,11.366,0.033148,0.020652,-0.0014688,0.027052,0.20631,0.061419,-0.0010297,0.056931,66.01,144.01
0.52382,0.5406,0.35932,0.0012039,0.38996,75.451,9.5253,-0.21408,14.898,0.031233,0.015168,-6.86E-06,0.022503,0.20189,0.073577,0.0022708,0.041443,72.413,146.73
0.62781,0.34151,0.32073,-0.002106,0.27196,68.129,7.5696,-0.042159,10.473,0.016652,0.0092313,-4.13E-05,0.01212,0.16266,0.035124,0.002266,0.02545,103.48,101.67
0.58915,0.42213,0.46461,6.40E-11,0.57342,10.377,3.2647,0.32299,4.3978,0.071346,0.08994,0.002576,0.15006,0.14348,0.06364,0.0012277,0.061742,140.59,135.63
0.54705,0.35712,0.40702,-0.0028158,0.41609,194.51,3.112,-0.034651,3.4788,0.034846,0.046346,0.0079271,0.056689,0.18474,0.10864,-0.00085896,0.067592,173.09,126.98
0.44212,0.37706,0.44481,-0.0010602,0.47522,57.158,8.6218,0.20177,12.757,0.024123,0.017047,-5.72E-05,0.023485,0.21804,0.053875,0.0023595,0.049596,86.955,87.126
0.47893,0.38317,0.39864,0.0013231,0.42147,91.34,8.1341,-0.018445,11.997,0.022679,0.014339,-3.83E-05,0.02043,0.1699,0.067791,0.0019468,0.034548,69.043,141.34
0.35179,0.37198,0.42894,-0.00010281,0.48236,62.476,8.8076,-0.46468,12.838,0.02455,0.014761,0.00013014,0.021452,0.19782,0.075952,-0.00012091,0.066532,66.46,68.104
0.56985,0.40921,0.44447,0.0026387,0.52054,191.34,8.6025,-0.13629,13.386,0.024036,0.013905,0.00022241,0.019266,0.20851,0.068535,0.00084173,0.053084,66.258,76.276
0.5558,0.59115,0.45715,6.07E-05,0.53881,102.18,7.5159,0.13135,9.874,0.03459,0.01806,-0.00024105,0.025197,0.21049,0.065329,0.0012827,0.038264,190.93,176.17
0.58365,0.50828,0.44222,0.00027995,0.49864,90.773,8.7249,0.050237,13.598,0.031141,0.025776,-1.44E-05,0.037083,0.18947,0.035947,0.00029869,0.034727,113.32,98.551
0.48754,0.37345,0.50133,2.88E-10,0.59856,223.07,8.0848,0.50255,10.414,0.02785,0.016147,2.27E-05,0.024397,0.16782,0.051321,-0.00077455,0.046056,70.578,139.69
0.66313,0.30905,0.48888,0.00044162,0.61179,64.505,6.4962,0.57467,10.462,0.027621,0.016622,0.0002192,0.020881,0.15498,0.054408,0.00047545,0.069967,62.582,131.01
0.4116,0.4516,0.44378,-6.11E-05,0.50213,113.29,7.4708,-0.48036,9.7696,0.02486,0.022458,-2.36E-05,0.03239,0.1699,0.043037,0.0010996,0.046093,102.36,86.596
0.42868,0.4012,0.45144,0.00039566,0.55183,67.099,9.0622,-0.50053,13.719,0.024486,0.018073,0.00020494,0.027278,0.17383,0.060948,-0.002517,0.049947,169.09,79.56
0.50769,0.53493,0.47082,-0.00065747,0.57394,105.38,8.5078,-0.03642,9.9042,0.040679,0.035957,-6.11E-05,0.052006,0.16098,0.046881,0.0013703,0.043615,151.99,114.56
0.55329,0.48042,0.45659,-4.32E-05,0.55573,23.738,8.8876,-0.031863,11.719,0.025682,0.012496,-0.00023194,0.01821,0.3271,0.10635,0.001107,0.062735,111.18,193.91
0.54958,0.41556,0.34101,0.00022651,0.34197,50.97,10.645,0.37746,15.427,0.027851,0.030906,9.21E-05,0.039989,0.2305,0.072507,0.0012104,0.069242,69.87,191.61
0.67177,0.34573,0.46927,0.0010766,0.52785,34.478,2.4997,0.70068,3.8945,0.024306,0.016523,0.00035481,0.023686,0.16477,0.061214,-0.00055256,0.064629,87.781,79.614
0.56441,0.46353,0.49637,-0.00048922,0.55233,113.76,9.3428,0.29936,14.132,0.042398,0.036102,-7.11E-05,0.052488,0.17067,0.053811,-0.003271,0.041631,154.13,87.573
0.4613,0.44335,0.4694,0.0012625,0.58791,156.93,7.3339,0.59682,11.002,0.02934,0.028559,0.00010544,0.042677,0.12803,0.04551,0.0018745,0.048094,73.927,166.6
0.45247,0.52351,0.4063,-0.00066318,0.47368,64.867,9.0913,-0.36272,11.352,0.02916,0.02012,0.00021605,0.030263,0.26957,0.093687,-0.00216,0.062117,138.53,132.62
0.63638,0.36958,0.43215,0.0012821,0.48473,179.91,8.3272,-0.54434,11.215,0.036492,0.030616,0.00014567,0.042426,0.1327,0.048938,0.0041956,0.038901,78.214,87.27
0.48279,0.40969,0.43139,0.0038155,0.51603,106.56,8.446,-0.30164,12.569,0.030994,0.024712,0.00019501,0.037547,0.15251,0.046282,0.0017306,0.035709,108.36,121.52
0.57545,0.38262,0.26517,0.00044787,0.25243,39.335,8.8456,0.048234,11.979,0.016954,0.0085683,-2.31E-05,0.012388,0.14854,0.037625,0.00024419,0.038182,188.98,148.48
0.44996,0.40271,0.38678,0.0020711,0.42192,104.51,8.4634,0.78769,11.638,0.035024,0.033743,0.00032357,0.047651,0.16216,0.052709,-0.00077452,0.047248,118.19,137.52
0.47869,0.61239,0.41732,-0.0028498,0.46389,137.51,8.705,0.080952,10.746,0.026064,0.014995,-3.08E-05,0.020504,0.3176,0.084588,-0.0033164,0.062618,106.45,180.08
0.64511,0.44995,0.37564,-0.0010817,0.36964,169.17,7.4532,-0.64833,10.364,0.02883,0.023803,2.81E-05,0.034193,0.17561,0.069155,0.0030673,0.055206,74.879,94.863
0.56263,0.53182,0.49579,-0.00040301,0.64192,110.5,6.6852,-0.5062,9.5067,0.047179,0.041087,-0.0070545,0.05192,0.12305,0.042158,0.0007007,0.039838,95.201,84.323
0.58067,0.39548,0.31618,0.00018039,0.31663,31.569,9.3147,0.14882,12.336,0.019191,0.020815,-0.00021039,0.0297,0.17042,0.048161,0.0023313,0.053172,113.76,137.58
0.60958,0.4376,0.44887,0.00056873,0.52776,47.669,9.3323,0.63247,16.278,0.033245,0.015685,0.00013102,0.022856,0.23574,0.096222,0.0014147,0.082414,169.81,152.41
0.43878,0.29956,0.39626,-0.0022047,0.42217,64.139,8.272,-0.098698,11.916,0.024903,0.02211,-7.19E-05,0.032614,0.1436,0.04397,-0.0013404,0.038218,71.589,76.795
0.49745,0.45318,0.45403,0.00073645,0.48264,49.587,7.9881,0.45958,10.488,0.039253,0.022365,0.0017025,0.029206,0.16335,0.066369,0.0019834,0.051805,100.65,103.21
0.60606,0.35675,0.28357,-0.00315,0.24521,110.52,7.6659,-0.10058,9.5384,0.021053,0.024717,0.0001404,0.033266,0.18176,0.059291,-0.00075937,0.048993,82.468,176.15
0,0.38583,0.34367,0.0021797,0.37112,58.083,7.3514,-0.10034,9.3159,0.019926,0.026921,-2.48E-05,0.038659,0.16145,0.048425,0.0018923,0.042458,102.04,198.53
0.65086,0.41236,0.46833,-0.0012075,0.55714,108.81,7.6009,0.3833,8.8368,0.026002,0.010792,-8.00E-05,0.015051,0.23467,0.10777,-0.0018186,0.078431,87.076,186.3
0.36615,0.40692,0.52438,-0.0036612,0.66165,176.3,8.7282,0.17131,12.288,0.023733,0.014974,0.00012877,0.022788,0.18803,0.066242,-1.56E-05,0.054144,96.488,189.59
0.4528,0.43102,0.38556,0.00050541,0.42608,80.962,7.7534,0.2042,9.5402,0.019118,0.017646,-8.95E-05,0.023545,0.18237,0.070853,-0.0035198,0.061037,137.1,136.25
0.58838,0.39999,0.27808,5.98E-05,0.262,101.53,8.3539,0.085735,10.994,0.014843,0.0096041,-5.22E-06,0.01321,0.15919,0.04488,0.0011665,0.02963,139.42,198.22
0.5391,0.47021,0.48013,-0.0015908,0.58028,51.502,8.3279,-0.58626,11.746,0.026819,0.015785,0.00013221,0.022831,0.27877,0.084871,-0.0038081,0.062782,188.51,186.75
0.38326,0.23311,0.33826,0.00037597,0.36785,33.763,8.448,0.10515,13.045,0.022405,0.016032,-3.36E-05,0.02325,0.1775,0.072186,0.0031658,0.052524,153.64,196.01
0.53674,0.38616,0.51799,0.00055394,0.62864,87.214,11.021,-0.64882,14.388,0.041093,0.045422,0.00035892,0.065632,0.14046,0.06128,-0.0030418,0.045283,107.7,112.02
0.56843,0.53091,0.41172,0.00066565,0.47382,79.629,9.264,-0.48209,13.018,0.025056,0.016019,0.00031377,0.023579,0.19316,0.069693,-0.003031,0.045863,95.792,161.25
0.45882,0.59153,0.48216,-0.00035293,0.57466,50.976,8.5715,-0.15665,11.916,0.033287,0.026827,-9.12E-05,0.033338,0.22131,0.081079,-0.0025797,0.044386,124.26,91.005
